depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,13,17,13,17,13,17,0.0001644,0.0133639,0,13,4,0,0
1,2,1,13,17,13,17,13,17,0.0002463,0.0038471,0,13,4,0,0
2,2,0,11.5,15,10,13,13,13,0.0005495,0.0067099,0,11,3,0,0
3,4,0,11.5,15,10,10,13,13,0.0010465,0.0135108,0,11,3,0,0
4,8,0,10.75,14,10,10,13,13,0.0019529,0.022479,0,10,3,0,0
5,16,0,9.25,12,7,7,13,13,0.0037808,0.038471,0,9,2,0,0
6,26,0,8.15385,10.5385,4,4,13,13,0.004516,0.0500387,0,7,2,0,0
7,34,0,7.26471,9.35294,4,4,13,13,0.0039967,0.0459928,0,5,2,0,0
8,24,0,7.75,10,7,7,10,10,0.0021573,0.0272781,1,3,2,0,0
9,32,9,8.17391,10.5652,7,7,10,13,0.0012474,0.0186513,1,2,2,0,0
10,44,9,8.02857,10.3714,7,7,10,13,0.0023685,0.0329699,1,2,2,0,0
11,64,10,7.94444,10.2593,7,7,10,13,0.0034784,0.0476998,1,3,2,0,0
12,98,27,7.71831,9.95775,7,7,10,13,0.0030974,0.0483702,1,2,2,0,0
13,136,19,7.64103,9.8547,7,7,10,13,0.0068884,0.0900886,1,3,2,0,0
14,204,43,7.50311,9.67081,7,7,10,13,0.0078172,0.109673,1,2,2,0,0
15,278,48,7.40435,9.53913,4,4,10,13,0.0102138,0.147479,1,2,2,0,0
16,236,33,7.31034,9.41379,4,4,10,10,0.0061853,0.111092,1,2,2,0,0
17,208,8,7.12,9.16,4,4,10,10,0.0063475,0.112197,1,2,2,0,0
18,188,3,6.91892,8.89189,4,4,10,10,0.0063147,0.105657,1,2,1,0,0
19,158,3,6.86452,8.81935,4,4,10,10,0.0052543,0.088009,2,2,1,0,0
20,144,3,6.76596,8.68794,4,4,10,10,0.0047312,0.0791037,2,2,1,0,0
21,136,1,6.46667,8.28889,4,4,10,10,0.0042254,0.0733674,2,2,1,0,0
22,102,2,6.01,7.68,4,4,10,10,0.0026085,0.0493983,2,2,1,0,0
23,68,1,6.32836,8.10448,4,4,10,10,0.0016764,0.0338941,1,2,1,0,0
24,40,0,5.35,6.8,4,4,7,7,0.0009285,0.0185252,2,2,1,0,0
25,28,0,5.07143,6.42857,4,4,7,7,0.0006211,0.0125666,2,2,1,0,0
26,18,0,5.33333,6.77778,4,4,7,9,0.000392,0.0081639,2,2,1,0,0
27,12,0,5.25,6.66667,4,4,7,7,0.0002575,0.0054873,2,2,1,0,0
28,8,0,4.75,6,4,4,7,9,0.0001593,0.0034026,2,2,1,0,0
29,4,0,4.75,6,4,4,7,7,7.75e-05,0.0017023,2,2,1,0,0
30,2,0,5.5,7,4,5,7,7,4.28e-05,0.0009509,1,2,1,0,0
31,2,0,4,5,4,4,4,5,3.77e-05,0.0007647,2,2,1,0,0
