depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,228,260,228,260,228,260,0.0089224,0.0904313,0,228,192,160,160
1,2,0,200.5,228.5,191,191,210,239,0.010673,0.0860192,84,114,167,139,81
2,4,0,178.5,207.5,175,175,185,215,0.0140505,0.13478,75,102,147,118,69
3,8,0,158.625,187.25,156,156,164,186,0.017167,0.20367,67,87,129,100,55
4,16,0,141.812,167.938,133,133,153,172,0.0277319,0.325859,58,78,113,87,48
5,32,0,129.312,153.312,119,119,142,157,0.0497332,0.60608,50,73,102,78,44
6,64,0,118.109,140.859,100,100,146,146,0.0909792,1.11065,45,68,91,69,39
7,128,0,109.641,131.906,91,91,137,137,0.162145,2.05262,40,64,84,61,36
8,256,0,98.3398,119.008,69,69,133,133,0.276132,3.56978,36,57,73,53,31
9,512,0,88.6426,108.207,59,59,125,125,0.497393,6.44165,32,52,65,45,27
10,1024,0,79.9922,98.5713,42,50,117,117,0.866173,11.5928,28,47,57,39,23
11,2048,0,72.333,90.1147,40,43,104,104,1.61813,21.6151,24,43,51,33,20
12,4090,0,65.6029,82.6,31,32,98,98,3.38989,44.6071,21,39,45,28,17
13,7516,0,58.9484,75.0138,15,20,105,105,4.52526,62.9804,19,35,40,24,15
14,12094,0,52.6449,67.5434,3,4,95,95,6.48251,91.5907,16,32,35,20,13
15,18458,0,47.2759,61.136,3,3,87,87,8.90114,127.628,14,29,31,17,11
16,23736,0,42.5733,55.3674,3,3,85,85,10.6306,158.908,12,26,27,14,10
17,26334,0,38.6416,50.4933,3,3,74,74,11.4603,179.333,10,24,24,12,9
18,27212,1,35.4378,46.5185,3,3,69,69,10.0189,183.68,9,23,22,11,8
19,25344,0,31.8126,41.9031,3,3,70,70,8.46505,160.458,8,21,19,9,7
20,20882,0,28.233,37.3854,3,3,64,64,6.25083,119.283,7,19,17,8,6
21,18254,1,25.6869,34.0529,3,3,57,57,4.83832,93.5968,6,17,15,7,5
22,14090,2,22.4862,30.0266,3,3,51,51,3.16423,63.2306,5,15,13,5,4
23,9914,10,18.3846,24.8433,3,3,48,48,1.77578,35.2961,4,12,10,3,3
24,7354,14,14.7016,20.021,3,3,44,44,0.99611,19.8235,4,9,7,2,1
25,5574,30,12.5747,17.27,3,3,34,34,0.617049,12.9894,3,8,6,1,1
26,4282,32,10.6108,14.6228,3,3,31,31,0.397989,8.65694,2,7,5,1,0
27,3804,36,9.33599,12.8726,3,3,26,26,0.306615,6.96029,2,6,4,0,0
28,3018,30,8.00469,11.0766,3,3,27,27,0.191029,4.49408,2,5,3,0,0
29,2426,29,6.95912,9.68836,3,3,22,22,0.128513,3.13146,1,4,3,0,0
30,2034,36,6.5991,9.14915,3,3,21,21,0.107087,2.77722,1,4,2,0,0
31,1564,12,6.27964,8.57925,3,3,20,20,0.0791779,2.07362,1,4,2,0,0
32,1286,18,5.36199,7.35016,3,3,19,19,0.0532808,1.41972,1,3,2,0,0
33,1032,13,4.68302,6.48675,3,3,13,13,0.0385099,1.12599,0,3,1,0,0
34,688,2,3.84548,5.26822,3,3,13,13,0.0174276,0.554873,0,2,1,0,0
35,580,2,4.60554,6.4083,3,3,11,11,0.0224618,0.745105,0,4,1,0,0
36,300,2,5.25503,7.38255,3,3,11,11,0.0129855,0.420977,0,5,2,0,0
37,76,0,4.18421,5.77632,3,3,7,7,0.002435,0.0800186,1,3,1,0,0
38,48,3,3.48889,4.73333,3,3,5,5,0.0010305,0.036729,1,2,1,0,0
39,40,13,3,4,3,3,3,4,0.0005385,0.0218248,0,2,1,0,0
40,12,6,3,4,3,3,3,4,0.000142,0.0066208,0,3,1,0,0
