depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,7,10,7,10,7,10,4.72e-05,0.0045778,0,7,3,0,0
1,2,0,8,11.5,7,7,9,13,0.0001021,0.0039891,0,8,3,0,0
2,4,0,9,13,7,9,11,11,0.0002812,0.0094149,0,9,4,0,0
3,8,2,9.66667,14,7,7,13,16,0.0005324,0.0168834,0,9,4,0,0
4,12,1,11.1818,15.9091,5,5,17,23,0.0010881,0.0333875,0,11,5,0,0
5,22,6,10.625,14.9375,3,3,19,25,0.0020671,0.0567893,0,10,5,0,0
6,32,6,11.3077,15.7692,3,3,20,25,0.0027427,0.0751778,0,11,5,1,1
7,52,20,11.7812,16.5625,3,3,23,27,0.0034389,0.0948556,0,11,5,1,1
8,64,18,11.9348,16.5435,5,5,21,24,0.0043545,0.11951,0,11,5,1,1
9,92,28,11.2031,15.7188,3,3,27,27,0.0054392,0.16407,0,11,5,1,1
10,118,40,11.7308,16.4615,5,5,24,28,0.0072112,0.19663,0,11,5,1,1
11,146,44,10.1275,14.1569,3,3,23,32,0.0073963,0.217698,0,10,4,0,0
12,192,69,9.65854,13.4146,3,3,25,28,0.0083487,0.249887,0,9,4,0,0
13,166,65,9.36634,12.9406,3,3,22,22,0.0066468,0.200935,0,9,4,0,0
14,150,57,8.29032,11.5161,3,3,23,23,0.0048629,0.162545,0,8,3,0,0
15,84,26,7.2069,10.0517,3,3,16,16,0.0023279,0.0848928,0,7,3,0,0
16,58,20,6.13158,8.39474,3,3,19,19,0.0010784,0.0478612,0,6,2,0,0
17,32,15,4.41176,6.11765,3,3,9,9,0.0002074,0.0150875,0,4,1,0,0
18,12,3,4.77778,6.66667,3,3,7,10,0.0001453,0.0080775,0,4,1,0,0
19,6,3,3.66667,5,3,3,5,5,1.54e-05,0.0021972,0,3,1,0,0
20,2,1,5,7,5,7,5,7,1.52e-05,0.0010804,0,5,2,0,0
