depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,527,700,527,700,527,700,0.21353,0.334817,0,527,178,5,5
1,2,0,353,464,319,319,387,520,0.209904,0.279141,76,205,114,1,1
2,4,0,271,347.25,207,207,304,379,0.321897,0.433252,47,157,82,0,0
3,8,0,199.125,250.125,115,115,239,276,0.318722,0.46766,34,113,57,0,0
4,16,0,145.312,179.625,76,76,176,176,0.331373,0.555074,23,85,39,0,0
5,32,0,106.281,128.812,49,49,145,145,0.382023,0.708487,16,63,27,0,0
6,64,0,79.5312,95.9688,5,6,115,115,0.45907,0.96181,10,48,20,0,0
7,126,0,58.2063,70.1111,5,5,89,89,0.584319,1.33342,7,37,14,0,0
8,230,0,43.3043,51.0826,5,5,70,70,0.656581,1.68271,5,28,10,0,0
9,268,3,30.7509,35.6755,5,5,63,63,0.483114,1.38076,3,22,6,0,0
10,318,10,29.1104,33.5227,5,5,63,63,0.513418,1.59652,2,22,6,0,0
11,284,11,27.2308,31.4652,5,5,63,63,0.446448,1.34599,3,21,5,0,0
12,240,9,22.5584,25.1342,5,5,59,59,0.297599,0.9094,2,16,4,0,0
13,202,9,16.0984,17.8446,5,5,40,40,0.100436,0.40912,2,10,3,0,0
14,146,8,9.96377,11.5145,5,5,29,29,0.0378524,0.193414,1,7,2,0,0
15,116,9,8.41121,9.70093,5,5,26,26,0.0217941,0.143659,2,7,1,0,0
16,54,4,6.64,8.02,5,5,17,17,0.0062573,0.0518797,1,5,1,0,0
17,34,2,7,8.5,5,5,13,13,0.0040318,0.0393688,0,6,1,0,0
18,12,4,6,7.25,5,5,9,9,0.0008062,0.0086356,1,5,1,0,0
