depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,11,16,11,16,11,16,9.59e-05,0.0053611,0,11,5,0,0
1,2,1,13,19,13,19,13,19,0.0001707,0.003442,0,13,6,0,0
2,2,0,12,17.5,11,13,13,16,0.0007385,0.0078822,0,12,5,0,0
3,4,0,11.5,16.75,9,11,13,13,0.0006604,0.0140662,0,11,5,0,0
4,8,0,10.5,15.25,9,9,13,13,0.0013612,0.0220646,0,10,4,0,0
5,16,0,9.5,13.75,7,7,11,13,0.002253,0.0397411,0,9,4,0,0
6,32,0,7.25,10.375,5,5,9,9,0.0036052,0.0588774,1,6,3,0,0
7,50,0,5.8,8.2,3,3,9,9,0.004066,0.0708491,1,5,2,0,0
8,56,0,4.26786,5.89286,3,3,10,10,0.0022437,0.0486813,0,3,1,0,0
9,26,0,5.46154,7.69231,5,5,7,7,0.0007277,0.0186348,1,2,2,0,0
10,26,13,5.46154,7.69231,5,5,7,7,0,0.003724,2,0,2,0,0
11,26,12,5.42857,7.64286,5,5,7,7,5.16e-05,0.0047055,2,0,2,0,0
12,26,3,5.52174,7.78261,5,5,7,7,0.0004215,0.0128817,1,1,2,0,0
13,34,4,5.4,7.6,3,3,7,7,0.0005173,0.0160004,1,1,2,0,0
14,44,5,5.25641,7.38462,3,3,7,7,0.0006062,0.0194806,1,1,2,0,0
15,62,1,4.96721,6.95082,3,3,7,7,0.0011224,0.0309311,1,1,1,0,0
16,84,2,4.82927,6.7439,3,3,7,7,0.0016067,0.0428884,1,1,1,0,0
17,106,4,4.78431,6.67647,3,3,7,7,0.0020143,0.0558924,1,1,1,0,0
18,128,11,4.7094,6.5641,3,3,7,7,0.0026845,0.0754401,1,1,1,0,0
19,156,5,4.61589,6.42384,3,3,7,7,0.0034128,0.0961247,1,1,1,0,0
20,158,18,4.47143,6.20714,3,3,7,7,0.0023284,0.0722926,1,1,1,0,0
21,148,10,4.52174,6.28261,3,3,5,5,0.0022963,0.0697042,1,1,1,0,0
22,144,8,4.48529,6.22794,3,3,5,5,0.0020621,0.0674416,1,1,1,0,0
23,122,6,4.36207,6.0431,3,3,5,5,0.0016316,0.0554901,1,1,1,0,0
24,96,0,4.35417,6.03125,3,3,5,7,0.0014441,0.0458101,1,1,1,0,0
25,70,0,4.2,5.8,3,3,5,7,0.0009917,0.0319751,2,1,1,0,0
26,54,0,4.14815,5.72222,3,3,5,7,0.000737,0.0240872,1,1,1,0,0
27,36,0,4.11111,5.66667,3,3,5,7,0.0005112,0.0163937,1,1,1,0,0
28,26,0,3.69231,5.03846,3,3,5,7,0.0003728,0.0115209,1,1,1,0,0
29,16,0,3.875,5.3125,3,3,5,7,0.0002256,0.0075714,2,1,1,0,0
30,10,0,3.8,5.2,3,3,5,5,0.0001241,0.0040708,2,1,1,0,0
31,6,0,3.33333,4.5,3,3,5,5,8.56e-05,0.0026059,2,1,1,0,0
32,2,0,4,5.5,3,3,5,7,2.29e-05,0.0008305,2,1,1,0,0
33,2,0,4,5.5,3,3,5,7,3.36e-05,0.0011411,2,1,1,0,0
34,2,0,3,4,3,3,3,4,2.53e-05,0.0007383,2,1,1,0,0
