depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,18,24,18,24,18,24,0.0002084,0.0074327,0,18,9
1,2,0,19.5,52,18,18,21,28,0.0003165,0.0059271,4,11,10
2,4,0,19.25,107,16,16,22,29,0.0011247,0.0171737,2,13,11
3,8,1,24.875,257,19,19,55,55,0.0025612,0.042471,3,19,17
4,14,2,25.2857,449,11,11,61,61,0.0037898,0.0561955,7,16,18
5,24,0,27.7917,863,9,9,69,69,0.0077267,0.115222,6,17,17
6,48,5,23.3333,1439,7,7,79,79,0.0112115,0.180882,6,16,16
7,86,18,20.6163,2317,3,3,82,82,0.0181179,0.283596,5,16,16
8,136,35,19.7721,3498,7,7,69,69,0.0286816,0.444095,5,17,16
9,202,53,20.0891,5208,3,3,91,91,0.0425243,0.679698,5,18,17
10,298,68,20.1074,7680,3,3,97,97,0.0609022,0.9433,6,16,16
11,456,127,18.4956,10741,3,3,118,118,0.0922781,1.43389,5,17,15
12,624,174,17.7276,14022,3,3,103,103,0.121511,1.86573,5,16,15
13,786,212,17.5789,17428,3,3,95,95,0.155062,2.32488,5,16,14
14,832,231,17.9123,18716,3,3,124,124,0.167455,2.49924,5,17,15
15,560,162,19.5232,13627,3,3,87,87,0.126302,1.99381,6,19,17
16,596,160,18.9379,14044,3,3,87,87,0.129209,2.02794,6,18,16
17,650,194,17.5815,14201,3,3,90,90,0.130263,2.04908,5,17,15
18,508,153,17.0945,10715,3,3,78,78,0.0991064,1.54366,5,17,15
19,486,155,14.6831,8918,3,3,70,70,0.080228,1.25009,5,15,12
20,406,135,13.6995,6955,3,3,74,74,0.0571233,0.912789,5,13,12
21,316,107,12.6804,4992,3,3,67,67,0.0421598,0.677974,4,13,11
22,230,82,11.0043,3178,3,3,55,55,0.0248393,0.392442,4,11,9
23,180,77,8.43889,1942,5,5,40,40,0.0138273,0.228832,4,9,8
24,166,70,7.60843,1627,3,3,35,35,0.0098048,0.169253,4,7,6
25,124,50,6.94355,1133,3,3,30,30,0.0068152,0.12273,3,6,5
26,86,40,5.27907,602,3,3,22,22,0.0030084,0.0587496,3,4,4
27,74,29,5.25676,517,3,3,24,24,0.0027801,0.0541266,2,5,3
28,36,13,4.41667,221,3,3,11,11,0.0008002,0.0174671,2,3,3
29,24,10,2.95833,98,3,3,10,10,0.0002925,0.0085834,2,2,2
30,18,7,2.38889,58,3,3,9,9,0.0002761,0.0068703,2,2,1
31,8,4,2.375,25,3,3,10,10,0.0001359,0.0035179,1,3,2
32,4,3,1.75,10,7,10,7,10,2.84e-05,0.0009455,3,3,3
33,2,0,5,14,5,5,5,7,5.4e-05,0.001381,1,3,2
34,2,1,1.5,4,3,4,3,4,1.38e-05,0.0005689,2,2,1
