depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,24,33,24,33,24,33,0.0003194,0.0148958,0,24,14,5,5,0
1,2,1,25,34,25,34,25,34,0.0005535,0.0115427,0,25,15,6,6,0
2,2,0,25,34,25,25,25,34,0.0011986,0.0192183,0,25,15,6,6,0
3,4,0,23,31.5,21,21,25,29,0.0017048,0.03778,0,23,13,5,5,0
4,8,0,23,31.5,21,21,25,29,0.0040905,0.0785229,0,23,13,5,5,0
5,16,0,23,31.5,21,21,25,29,0.0069535,0.139359,0,23,13,5,5,0
6,32,0,23,31.5,21,21,25,29,0.0116358,0.253661,0,23,13,5,5,0
7,64,0,23,31.5,21,21,25,29,0.0213201,0.507492,0,23,13,5,5,0
8,128,0,23,31.5,21,21,25,29,0.0419956,1.01378,0,23,13,5,5,0
9,256,0,23,31.5,21,21,25,29,0.0850601,2.03805,0,23,13,5,5,0
10,512,0,21.5,29.5,18,18,26,29,0.165071,3.84105,0,21,12,4,4,0
11,1024,0,19.5,27,14,14,27,27,0.302752,7.14712,0,19,11,3,3,0
12,2048,0,18.9375,26.3125,14,14,27,27,0.583254,14.1233,0,18,10,3,3,0
13,4096,0,18.0312,25.0938,13,13,27,27,1.07699,26.5445,0,18,9,2,2,0
14,8192,0,17.1562,23.8438,11,11,27,27,2.04415,51.8214,0,17,9,2,2,0
15,16384,0,16.2656,22.5234,11,11,27,27,3.83211,100.249,0,16,9,2,2,0
16,32768,0,15.2031,20.9688,9,9,26,26,7.04998,179.123,0,14,8,2,2,0
17,32446,0,13.8827,19.1853,9,9,26,26,6.24797,177.738,1,13,7,2,2,0
18,4540,0,12.9941,18.0595,7,7,22,22,0.77229,21.772,1,11,6,1,1,0
19,1104,0,10.7047,15.0091,7,7,19,19,0.147719,4.33748,1,9,5,1,1,1
20,394,0,8.35279,11.7766,5,5,18,18,0.0331887,1.12626,1,6,3,0,0,2
21,140,0,5.50714,7.62857,3,3,10,10,0.0061417,0.249157,1,4,2,0,0,2
22,58,0,5.03448,7.03448,3,3,8,8,0.000881,0.0537679,1,1,2,0,0,2
23,68,0,4.79412,6.67647,3,3,8,8,0.0009717,0.0638369,1,1,1,0,0,1
24,84,0,4.53571,6.29762,3,3,8,8,0.0011453,0.0744411,1,1,1,0,0,1
25,102,1,4.14851,5.72277,3,3,5,7,0.0013062,0.0849933,1,1,1,0,0,1
26,100,0,3.8,5.2,3,3,5,7,0.0012625,0.08173,1,1,1,0,0,1
27,66,1,3.8,5.2,3,3,5,5,0.0007912,0.0526723,1,1,1,0,0,1
28,50,0,3.8,5.2,3,3,5,5,0.0007107,0.0420347,1,1,1,0,0,1
29,34,1,3.9697,5.45455,3,3,5,5,0.00041,0.0274717,1,1,1,0,0,1
30,28,0,3.42857,4.64286,3,3,5,5,0.0003442,0.0214322,1,1,1,0,0,1
31,10,1,3.22222,4.33333,3,3,5,5,9.9e-05,0.0062466,2,1,1,0,0,1
32,2,1,5,7,5,7,5,7,0,0.0006729,2,0,2,0,0,2
33,2,0,5,7,5,5,5,7,5.23e-05,0.0021821,1,2,2,0,0,2
34,2,1,5,7,5,7,5,7,0,0.0007782,2,0,2,0,0,2
35,2,1,5,7,5,7,5,7,0,0.0006549,2,0,2,0,0,2
36,2,0,5,7,5,5,5,7,5.19e-05,0.0021948,1,2,2,0,0,2
37,2,1,5,7,5,7,5,7,0,0.0006926,2,0,2,0,0,2
38,2,1,5,7,5,7,5,7,0,0.0005852,2,0,2,0,0,2
39,2,0,5,7,5,5,5,7,4.83e-05,0.0020731,1,2,2,0,0,2
40,2,1,5,7,5,7,5,7,0,0.0006836,2,0,2,0,0,2
41,2,1,5,7,5,7,5,7,0,0.0005911,2,0,2,0,0,2
42,2,0,5,7,5,5,5,7,2.5e-05,0.0017517,2,1,2,0,0,2
43,2,0,5,7,5,5,5,7,2.45e-05,0.0017337,2,1,2,0,0,2
44,2,0,4,5.5,3,4,5,5,2.21e-05,0.0015454,2,1,1,0,0,1
45,2,0,4,5.5,3,4,5,5,2.23e-05,0.0015436,1,1,1,0,0,1
46,2,0,4,5.5,3,3,5,7,2.19e-05,0.0015318,2,1,1,0,0,1
47,2,0,3,4,3,3,3,4,1.94e-05,0.0012799,2,1,1,0,0,1
