depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,10,14,10,14,10,14,0.0001657,0.0049541,0,10,5
1,2,1,5,14,10,14,10,14,0.0001954,0.0029613,0,10,5
2,2,0,10,28,10,10,10,14,0.0002985,0.0068401,0,10,5
3,4,0,9,50,8,8,10,11,0.0005199,0.0111342,0,9,4
4,8,0,8.75,98,7,7,12,12,0.0011132,0.023792,0,8,4
5,16,0,8.5,192,5,5,12,12,0.0020578,0.0428385,0,8,4
6,32,0,8.5,384,5,5,12,12,0.0041346,0.0812435,0,8,4
7,64,0,8.5,768,5,5,12,12,0.008425,0.157218,0,8,4
8,128,0,8.5,1536,5,5,12,12,0.0140618,0.28386,0,8,4
9,256,0,8.5,3072,5,5,12,12,0.052629,0.641617,0,8,4
10,512,0,8.25,5952,5,5,12,12,0.0994332,1.19936,0,8,3
11,896,0,7.87946,9901,5,5,12,12,0.161274,1.98149,1,7,3
12,1078,0,7.3525,11161,5,5,12,12,0.151341,1.85644,1,6,3
13,620,0,7.25806,6360,3,3,12,12,0.0774863,0.986739,1,5,3
14,222,0,7.14865,2253,3,3,12,12,0.01892,0.2329,1,3,3
15,172,29,6.48837,1593,5,5,12,14,0.0099436,0.139441,2,2,3
16,196,49,5.81633,1627,5,5,12,14,0.0083091,0.127485,2,2,3
17,212,13,7.00943,2120,5,5,12,14,0.0161094,0.211376,1,3,3
18,288,55,6.0625,2493,5,5,12,14,0.0159629,0.222945,2,2,3
19,350,45,6.29714,3144,3,3,12,14,0.0213534,0.292596,1,2,3
20,430,60,6.02791,3694,3,3,12,14,0.023781,0.333292,1,2,3
21,510,73,5.92353,4305,3,3,12,14,0.026886,0.385864,1,2,2
22,626,79,5.81949,5183,3,3,12,14,0.0318666,0.459564,1,2,2
23,788,63,5.8033,6489,3,3,12,14,0.0405361,0.591005,1,2,2
24,994,64,5.71831,8053,3,3,12,14,0.0508685,0.745825,1,2,2
25,1232,76,5.56818,9704,3,3,12,14,0.0596548,0.897723,1,2,2
26,1476,96,5.36585,11186,3,3,12,14,0.0667759,1.02936,1,2,2
27,1706,120,5.16999,12433,3,3,12,14,0.0715717,1.15346,1,2,2
28,1934,119,5.11634,13931,3,3,12,14,0.0810379,1.31056,1,2,2
29,2164,123,5.03743,15327,3,3,12,14,0.0886898,1.43963,1,2,2
30,2424,132,5,17030,3,3,12,14,0.0992899,1.6218,1,2,2
31,2702,145,4.95892,18816,3,3,12,14,0.108524,1.77982,1,1,2
32,2994,152,4.94188,20769,3,3,12,14,0.118921,1.9621,1,1,2
33,3274,155,4.89951,22498,3,3,12,14,0.127503,2.13785,1,1,2
34,3522,144,4.85633,23963,3,3,12,14,0.136387,2.27006,1,1,2
35,3772,147,4.77121,25179,3,3,12,14,0.139815,2.39704,1,1,1
36,3996,113,4.70045,26229,3,3,12,14,0.142785,2.4912,1,1,1
37,4166,98,4.58065,26587,3,3,12,14,0.142625,2.55077,1,1,1
38,4270,79,4.47119,26539,3,3,12,14,0.140604,2.55828,1,1,1
39,4328,63,4.38355,26322,3,3,12,14,0.13714,2.53211,1,1,1
40,4362,45,4.3127,26056,3,3,12,14,0.134214,2.54304,1,1,1
41,4388,35,4.26026,25861,3,3,12,14,0.133396,2.5231,1,1,1
42,4392,27,4.21539,25585,3,3,12,14,0.132002,2.52436,1,1,1
43,4410,22,4.1907,25524,3,3,12,14,0.131768,2.50849,1,1,1
44,4412,18,4.16931,25392,3,3,12,14,0.128218,2.50639,1,1,1
45,4414,14,4.15881,25332,3,3,12,14,0.129698,2.48313,1,1,1
46,4386,12,4.13976,25045,3,3,12,14,0.12831,2.45584,1,1,1
47,4344,6,4.125,24706,3,3,12,14,0.127305,2.44222,1,1,1
48,4306,5,4.10776,24378,3,3,12,14,0.124331,2.40997,1,1,1
49,4274,5,4.10154,24157,3,3,12,14,0.12532,2.4327,1,1,1
50,4222,5,4.09758,23838,3,3,12,14,0.121566,2.38234,1,1,1
51,4122,6,4.09583,23263,3,3,12,14,0.119093,2.36669,1,1,1
52,3866,6,4.08924,21780,3,3,12,14,0.109401,2.20666,1,1,1
53,3646,6,4.08365,20510,3,3,12,14,0.102946,2.08346,1,1,1
54,3458,6,4.08415,19455,3,3,12,14,0.0972624,1.95635,1,1,1
55,3308,5,4.0786,18583,3,3,12,14,0.0923971,1.86151,1,1,1
56,3182,5,4.07228,17845,3,3,12,14,0.087925,1.79601,1,1,1
57,3084,5,4.06744,17273,3,3,12,14,0.0860124,1.7365,1,1,1
