depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,132,153,132,153,132,153,0.0223771,0.0547209,0,132,39,3,3
1,2,0,179.5,206.5,133,133,226,256,0.085082,0.139606,14,113,51,4,2
2,4,0,170.25,193.25,126,126,218,253,0.127746,0.202233,16,82,46,4,1
3,8,0,168.5,186.75,108,108,294,332,0.231181,0.383304,13,95,44,3,1
4,16,2,137.143,147.357,56,56,269,317,0.347406,0.535666,14,71,34,3,1
5,28,6,122.955,130.455,38,38,341,409,0.523373,0.794631,13,67,30,4,2
6,44,8,102.75,110.389,11,11,323,401,0.599923,0.961615,11,55,26,3,1
7,72,24,90.7083,96.8542,11,11,320,320,0.780383,1.20922,11,49,22,2,1
8,96,27,74.058,78.6522,5,5,241,241,0.87961,1.40669,8,44,17,1,1
9,136,52,65.5238,69.7381,5,5,217,217,0.597499,1.09,8,33,15,1,0
10,164,57,58.7009,62.8879,9,9,173,173,0.773718,1.37351,7,32,13,0,0
11,210,76,49.5522,53.7239,9,9,189,189,0.63949,1.26747,6,27,11,0,0
12,256,89,43.0299,46.8503,9,9,150,150,0.609714,1.302,5,24,9,0,0
13,316,107,35.1292,38.134,5,5,149,149,0.522838,1.21848,4,20,7,0,0
14,368,139,27.6507,30.1921,5,5,102,102,0.396986,1.01902,4,16,5,0,0
15,384,120,20.2765,22.375,5,5,96,96,0.256391,0.750456,3,11,4,0,0
16,358,89,14.3494,15.9442,5,5,76,76,0.112311,0.461804,2,7,2,0,0
17,312,80,10.9095,12.2457,5,5,38,38,0.0501018,0.278961,2,5,2,0,0
18,218,51,8.32335,9.53892,5,5,25,25,0.0157628,0.130327,2,3,1,0,0
19,112,21,6.58242,7.68132,5,5,15,15,0.0062394,0.0571216,2,3,1,0,0
20,32,5,5.44444,6.44444,5,5,11,11,0.0009413,0.0121404,2,2,1,0,0
21,4,0,5,6,5,5,5,6,0.0001345,0.0016132,3,2,1,0,0
