depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,105,130,105,130,105,130,0.001943,0.0356717,0,105,82,57,57
1,2,0,106,129.5,96,116,116,119,0.0033351,0.0418152,32,69,82,58,37
2,4,0,85.5,108.25,75,82,99,99,0.0051561,0.0606768,34,53,63,40,25
3,8,0,70.75,91.25,57,63,88,88,0.0075568,0.0874247,25,42,49,28,17
4,16,0,62.3125,81.375,48,48,80,80,0.0109349,0.148997,20,37,42,22,15
5,30,0,56.6667,74.2333,40,40,71,71,0.0178003,0.255474,17,34,38,20,13
6,56,0,52.875,68.8214,31,37,71,71,0.0325731,0.438797,15,33,35,19,13
7,88,0,47.6818,62.625,24,31,65,65,0.044555,0.614,13,30,30,15,11
8,126,0,42.4444,55.8651,13,17,67,67,0.0560193,0.779353,12,27,27,13,9
9,172,0,37.9419,50.1977,3,3,69,69,0.071115,1.0316,10,24,24,11,8
10,208,0,32.8942,43.5,3,3,62,62,0.0772467,1.11714,8,21,20,9,7
11,240,0,27.8167,36.8,3,3,60,60,0.0737545,1.08993,7,18,16,7,5
12,258,0,23.7442,31.6434,3,3,53,53,0.0653199,0.960255,6,15,13,5,3
13,312,0,21.7019,28.8718,3,3,50,50,0.0744874,1.17019,5,14,12,5,3
14,344,0,18.7442,24.8692,3,3,50,50,0.0696117,1.11751,4,12,10,4,3
15,356,0,14.7388,19.677,3,3,43,43,0.0562733,0.877879,3,9,7,2,2
16,372,1,12.2426,16.7116,3,3,38,38,0.0494157,0.760048,3,8,6,1,1
17,350,1,10.7622,14.8338,3,3,28,28,0.0412639,0.646922,2,7,5,1,0
18,350,8,9.9883,13.7485,3,3,29,29,0.0396258,0.614522,2,7,4,1,0
19,320,6,8.69108,12.0637,3,3,29,29,0.0306669,0.47532,2,5,4,0,0
20,314,3,7.09968,9.85209,3,3,29,29,0.0257303,0.401006,1,5,3,0,0
21,294,8,5.9021,8.21329,3,3,29,29,0.0193459,0.321201,1,4,2,0,0
22,250,4,5.80488,7.93496,3,3,15,15,0.017659,0.299231,1,4,2,0,0
23,190,5,6.6973,8.76216,3,3,20,20,0.0152274,0.27604,2,5,3,1,1
24,130,7,5.69106,7.4065,3,3,15,15,0.0080501,0.127972,1,3,2,0,0
25,94,4,4.86667,6.55556,3,3,15,15,0.0047047,0.0724502,1,2,1,0,0
26,84,0,4.19048,5.78571,3,3,9,9,0.003989,0.0661198,1,3,1,0,0
27,68,0,3.82353,5.23529,3,3,7,7,0.0033347,0.0594312,1,3,1,0,0
28,40,3,3.27027,4.40541,3,3,5,5,0.0016141,0.0278636,0,2,1,0,0
29,26,1,3,4,3,3,3,4,0.0010768,0.0190213,0,2,1,0,0
30,10,5,3,4,3,3,3,4,0.000216,0.0045856,0,3,1,0,0
