depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,10,14,10,14,10,14,8.21e-05,0.0045013,0,10,5,1,1
1,2,1,10,14,10,14,10,14,0.0001286,0.0028241,0,10,5,1,1
2,2,0,10,14,10,10,10,14,0.0002683,0.0057317,0,10,5,1,1
3,4,0,9.5,13.25,8,10,10,11,0.0005502,0.0099867,0,9,4,1,1
4,8,0,9,12.625,5,7,10,10,0.0012208,0.022011,0,9,4,0,0
5,16,0,8.875,12.4375,3,4,10,10,0.0020372,0.0392787,0,8,4,0,0
6,32,0,6.625,9.4375,3,3,9,9,0.002997,0.0541782,1,6,2,0,0
7,64,0,5.75,8.125,3,3,9,9,0.0059201,0.108691,1,5,2,0,0
8,102,0,5.27451,7.41176,3,3,9,9,0.0060454,0.125023,0,4,2,0,0
9,32,0,6.5,9.25,5,5,9,9,0.0019886,0.0390052,1,3,2,0,0
10,44,13,6.87097,9.80645,5,5,9,9,0.0014027,0.0346003,2,2,2,0,0
11,54,6,6.33333,9,5,5,9,9,0.001613,0.040494,1,2,2,0,0
12,76,11,6.10769,8.66154,5,5,9,9,0.0024662,0.0619179,1,2,2,0,0
13,98,19,5.93671,8.40506,5,5,9,9,0.0019632,0.0544124,2,1,2,0,0
14,116,12,5.67308,8.00962,5,5,9,9,0.0028246,0.072885,1,1,2,0,0
15,132,7,5.512,7.768,5,5,9,9,0.0030225,0.0830298,1,1,2,0,0
16,138,0,5.33333,7.5,3,3,9,9,0.003191,0.0867245,1,1,2,0,0
17,150,0,4.88,6.82,3,3,9,9,0.0031408,0.0916574,1,1,1,0,0
18,120,0,5.16667,7.25,3,3,9,9,0.0025095,0.0706343,1,1,2,0,0
19,148,0,4.52703,6.29054,3,3,9,9,0.003052,0.0810261,2,1,1,0,0
20,130,0,4.01538,5.52308,3,3,9,10,0.0023115,0.0610946,1,1,1,0,0
21,48,0,5.75,8.125,3,3,9,10,0.0013052,0.0327903,1,2,2,0,0
22,46,0,5.91304,8.36957,3,3,9,10,0.0014314,0.0325806,1,2,2,0,0
23,44,0,5.86364,8.29545,3,3,9,10,0.0013577,0.0324729,1,2,2,0,0
24,38,0,5.84211,8.26316,3,3,7,10,0.0010985,0.0259064,1,2,2,0,0
25,36,0,6,8.5,5,5,7,10,0.0011831,0.0247032,1,2,2,0,0
26,36,0,6,8.5,5,5,7,10,0.0009736,0.024293,1,2,2,0,0
27,36,0,6,8.5,5,5,7,10,0.0011057,0.0260195,1,2,2,0,0
28,36,0,6,8.5,5,5,7,10,0.0009079,0.0229523,1,2,2,0,0
29,36,0,6,8.5,5,5,7,10,0.0009008,0.022242,1,2,2,0,0
30,36,0,6,8.5,5,5,7,10,0.0008936,0.0218434,1,2,2,0,0
31,34,0,6,8.5,5,5,7,10,0.0009186,0.0220041,1,2,2,0,0
32,34,0,6,8.5,5,5,7,10,0.0009113,0.0216303,1,2,2,0,0
33,34,0,6,8.5,5,5,7,10,0.0008403,0.0205983,1,2,2,0,0
34,34,0,6,8.5,5,5,7,10,0.0008429,0.0207385,1,2,2,0,0
35,34,0,6,8.5,5,5,7,10,0.0008817,0.0228121,1,2,2,0,0
36,34,0,6,8.5,5,5,7,10,0.000892,0.0213309,1,2,2,0,0
37,34,0,6,8.5,5,5,7,10,0.0008346,0.0206413,1,2,2,0,0
38,34,0,6,8.5,5,5,7,10,0.0008452,0.0207741,1,2,2,0,0
39,34,0,6,8.5,5,5,7,10,0.0008745,0.0215081,1,2,2,0,0
40,34,0,6,8.5,5,5,7,10,0.0009017,0.0214015,1,2,2,0,0
41,34,0,6,8.5,5,5,7,10,0.0008411,0.0209581,1,2,2,0,0
42,36,0,5.94444,8.41667,5,5,7,10,0.0008833,0.0220836,1,2,2,0,0
43,38,0,5.89474,8.34211,5,5,7,10,0.0009302,0.0230279,1,2,2,0,0
44,38,0,5.84211,8.26316,5,5,7,10,0.0009002,0.0227288,1,2,2,0,0
45,40,0,5.8,8.2,5,5,7,10,0.0008755,0.0235201,1,2,2,0,0
46,42,0,5.7619,8.14286,5,5,7,10,0.0009324,0.0243186,1,2,2,0,0
47,44,0,5.68182,8.02273,3,3,7,10,0.000938,0.0249669,1,2,2,0,0
48,44,0,5.54545,7.81818,3,3,7,10,0.000896,0.0245954,1,2,2,0,0
49,44,0,5.54545,7.81818,3,3,7,10,0.0009279,0.0246707,1,2,2,0,0
50,44,0,5.54545,7.81818,3,3,7,10,0.0010006,0.0252796,1,2,2,0,0
51,42,0,5.52381,7.78571,3,3,7,10,0.0009663,0.0251113,2,2,2,0,0
52,42,0,5.52381,7.78571,3,3,7,10,0.0009184,0.0237535,2,2,2,0,0
53,44,0,5.5,7.75,3,3,7,10,0.0008976,0.0242657,2,2,2,0,0
54,46,0,5.47826,7.71739,3,3,7,10,0.0009484,0.025759,2,2,2,0,0
55,46,0,5.43478,7.65217,3,3,7,10,0.0008975,0.0250146,2,2,2,0,0
56,48,0,5.41667,7.625,3,3,7,10,0.0009601,0.0263874,2,2,2,0,0
57,50,0,5.4,7.6,3,3,7,10,0.0010287,0.0279247,2,2,2,0,0
58,52,0,5.34615,7.51923,3,3,7,10,0.0010063,0.0277925,2,2,2,0,0
59,54,0,5.25926,7.38889,3,3,7,10,0.0010183,0.0296459,2,1,2,0,0
60,54,0,5.25926,7.38889,3,3,7,10,0.0010381,0.0289703,2,1,2,0,0
61,56,0,5.21429,7.32143,3,3,7,7,0.0012215,0.0305532,2,1,2,0,0
62,58,1,5.10526,7.15789,3,3,7,7,0.0010369,0.0305142,2,1,2,0,0
63,56,2,5.07407,7.11111,3,3,7,7,0.0009566,0.0282174,2,1,2,0,0
64,50,0,5.04,7.06,3,3,7,7,0.0009522,0.0271048,2,1,2,0,0
65,44,0,5,7,3,3,7,7,0.0009036,0.0268393,2,1,2,0,0
66,38,0,4.89474,6.84211,3,3,7,7,0.0006559,0.0191013,2,1,1,0,0
67,32,0,4.6875,6.53125,3,3,7,7,0.0005104,0.0151707,2,1,1,0,0
68,24,0,4.5,6.25,3,3,7,7,0.000389,0.0112132,2,1,1,0,0
69,16,0,4.25,5.875,3,3,7,7,0.0002518,0.0072264,2,1,1,0,0
70,8,0,4.25,5.875,3,3,7,7,0.0001348,0.0037255,2,2,1,0,0
71,2,0,5,7,5,5,5,7,4.42e-05,0.0011294,3,2,2,0,0
