depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,71,88,71,88,71,88,0.0051315,0.0210775,0,71,18,0,0
1,2,0,38.5,47.5,27,27,50,64,0.003996,0.0198473,0,38,9,0,0
2,4,0,34.5,42.25,25,27,54,54,0.0060548,0.0284104,0,34,8,0,0
3,8,0,26.5,31.25,5,6,52,52,0.0077121,0.0454993,0,26,6,0,0
4,14,0,20.0714,23.1429,5,5,37,37,0.0072449,0.0590445,0,20,4,0,0
5,14,2,22.8333,26.6667,5,6,52,52,0.0077919,0.0575823,0,22,5,0,0
6,14,2,13.4167,15.9167,5,5,27,27,0.0030492,0.0324649,0,13,2,0,0
7,12,1,9.18182,11.0909,5,5,15,15,0.001002,0.0189314,0,9,2,0,0
8,10,2,6.5,7.875,5,5,9,11,0.0001945,0.0092337,0,6,1,0,0
9,8,2,5,6,5,5,5,6,0,0.0044101,0,5,1,0,0
10,2,1,5,6,5,6,5,6,0,0.0007985,0,5,1,0,0
