depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,73,85,73,85,73,85,0.0026833,0.0218495,0,73,30,12,12
1,2,0,57.5,69,34,42,81,81,0.00406,0.0300173,0,57,24,8,8
2,4,0,51.25,61.75,24,31,83,83,0.0068851,0.051867,0,51,21,6,6
3,8,0,49.375,61.75,22,22,89,89,0.0137519,0.100092,0,49,20,4,4
4,16,1,46.8667,58.5333,18,18,89,89,0.0217657,0.164273,0,46,17,3,3
5,30,6,47.3333,59.9167,15,15,103,103,0.0306996,0.241618,0,47,17,2,2
6,48,12,43.5833,55.1667,4,4,107,107,0.0463433,0.358923,0,43,16,2,2
7,70,20,43.14,54.44,7,7,136,136,0.0568501,0.454962,0,43,16,2,2
8,100,29,41.3521,52.2958,4,4,115,115,0.0760964,0.608017,0,41,15,1,1
9,140,42,38.0918,48.4796,10,10,114,114,0.0947189,0.767852,0,38,13,1,1
10,194,66,34.2891,43.9609,7,7,124,124,0.107294,0.898628,0,34,12,1,1
11,256,85,29.5205,37.6257,4,4,149,149,0.114803,1.01803,0,29,10,0,0
12,336,112,24.8795,31.683,4,4,137,137,0.116743,1.09778,0,24,8,0,0
13,390,124,22.1429,28.1541,4,4,135,135,0.118471,1.1511,0,22,7,0,0
14,426,134,19.2808,24.5445,4,4,101,101,0.103206,1.08248,0,19,6,0,0
15,484,161,16.7616,21.3158,4,4,81,81,0.0863194,1.01149,0,16,5,0,0
16,524,170,13.9379,17.6723,4,4,70,70,0.0710802,0.904802,0,13,4,0,0
17,508,167,12.4223,15.7537,4,4,62,62,0.0549499,0.771899,0,12,3,0,0
18,478,167,10.9904,13.9904,4,4,43,43,0.0387897,0.62338,0,10,3,0,0
19,412,144,9.60821,12.2836,4,4,35,35,0.0252182,0.473241,0,9,2,0,0
20,340,104,8.42797,10.7924,4,4,33,33,0.0165638,0.360408,0,8,2,0,0
21,262,77,7.11892,9.0973,4,4,21,21,0.0082906,0.23689,0,7,2,0,0
22,166,46,6.15833,7.825,4,4,14,14,0.0034854,0.13046,0,6,1,0,0
23,96,20,5.35526,6.78947,4,4,10,10,0.0012509,0.068945,0,5,1,0,0
24,52,12,4.6,5.8,4,4,7,7,0.0002734,0.030206,0,4,1,0,0
25,16,2,4,5,4,4,4,5,0,0.008773,0,4,1,0,0
