depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,48,57,48,57,48,57,0.0023495,0.0243706,0,48,17,3,3
1,2,0,42,52.5,12,12,72,89,0.0042615,0.0332005,0,42,15,2,2
2,4,1,83.6667,100,12,12,180,214,0.0186556,0.109096,0,83,35,12,12
3,6,1,87.4,111.2,12,12,221,221,0.0243686,0.155963,0,87,41,14,14
4,10,2,104.75,125.75,10,10,181,181,0.0350121,0.249727,0,104,48,22,22
5,16,3,85.4615,105.615,10,10,244,244,0.0425275,0.326295,0,85,36,12,12
6,26,6,77.9,96.05,4,4,253,253,0.0604683,0.451315,0,77,33,11,11
7,40,9,73.9355,89.5806,4,4,258,319,0.0906517,0.653812,0,73,32,13,13
8,62,15,73.2553,86.8511,7,7,345,369,0.132589,0.973497,0,73,31,13,13
9,94,26,72.0735,84.5,4,4,308,343,0.183621,1.35886,0,72,30,13,13
10,132,38,70.2234,82.3617,4,4,296,322,0.243318,1.79505,0,70,29,13,13
11,180,51,69.4729,80.3256,4,4,439,439,0.329021,2.42398,0,69,28,13,13
12,234,64,59.5824,70.3059,4,4,377,377,0.341941,2.71324,0,59,24,10,10
13,318,96,59.7117,70.3198,4,4,384,384,0.442828,3.50922,0,59,24,9,9
14,348,94,57.2126,68.0906,4,4,353,353,0.481745,3.83263,0,57,22,8,8
15,422,117,53.3213,64.0426,4,4,306,306,0.500392,4.18784,0,53,21,7,7
16,514,139,47.6613,57.1307,4,4,316,316,0.528179,4.57662,0,47,18,6,6
17,620,186,46.1267,54.7189,4,4,309,309,0.586794,5.10196,0,46,17,5,5
18,658,204,43.7445,51.5242,4,4,394,394,0.578415,5.08403,0,43,16,5,5
19,630,214,42.1418,49.1827,4,4,238,238,0.484825,4.44082,0,42,15,5,5
20,614,201,40.1985,46.2276,4,4,200,200,0.446028,4.15451,0,40,14,5,5
21,576,209,37.0817,42.2398,4,4,155,155,0.353009,3.38737,0,37,13,4,4
22,550,209,35.7654,40.2375,4,4,155,155,0.309661,3.01265,0,35,12,4,4
23,508,198,35.8258,40.0613,4,4,294,294,0.291305,2.76303,0,35,12,4,4
24,466,177,32.301,36.0277,4,4,207,207,0.230421,2.29406,0,32,11,4,4
25,450,182,30.6866,34.2612,4,4,157,157,0.200981,2.02899,0,30,10,4,4
26,438,169,27.3866,30.4126,4,4,145,145,0.162347,1.76647,0,27,8,3,3
27,428,172,24.918,27.9258,4,4,111,111,0.133005,1.52652,0,24,7,2,2
28,414,174,22.8167,25.7542,4,4,142,142,0.105275,1.30348,0,22,7,1,1
29,314,132,20.3736,23.2198,4,4,132,132,0.0648397,0.876791,0,20,6,1,1
30,286,126,17.7188,20.5813,4,4,103,103,0.0456784,0.666096,0,17,5,0,0
31,228,93,16.6815,19.5111,4,4,67,67,0.034513,0.522707,0,16,5,0,0
32,176,76,15.04,17.8,4,4,51,51,0.0207285,0.345841,0,15,4,0,0
33,134,51,12.8434,15.4096,4,4,44,44,0.0136744,0.24336,0,12,3,0,0
34,108,44,11.7969,14.4531,4,4,34,34,0.0091072,0.173549,0,11,3,0,0
35,66,27,11.1282,13.6667,4,4,30,30,0.0045589,0.098922,0,11,3,0,0
36,56,22,8.67647,10.8529,4,4,24,24,0.0024969,0.0653664,0,8,2,0,0
37,38,14,7.83333,9.91667,4,4,17,17,0.0012442,0.0415499,0,7,2,0,0
38,32,8,5.29167,6.70833,4,4,10,10,0.0003486,0.0273824,0,5,1,0,0
39,16,5,5.45455,6.81818,4,4,10,10,0.0001868,0.0131231,0,5,1,0,0
40,6,2,4.75,6,4,4,7,9,3.1e-05,0.0041285,0,4,1,0,0
41,2,1,4,5,4,5,4,5,0,0.0009363,0,4,1,0,0
