depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,133,159,133,159,133,159,0.00423439,0.0730252,0,133,106
1,2,0,127,291,67,67,187,211,0.00671001,0.112196,0,127,101
2,4,0,137.25,618,82,82,240,269,0.0168408,0.253979,0,137,111
3,8,0,116,1052,24,24,218,234,0.0150397,0.341828,0,116,93
4,16,2,97.6875,1773,21,21,311,311,0.0258596,0.560004,0,111,88
5,28,2,92.8929,2964,12,12,333,333,0.0390083,0.88654,0,100,78
6,52,4,85.4808,5071,7,7,349,349,0.0656705,1.51977,0,92,71
7,96,10,77.4062,8476,5,5,292,292,0.106875,2.53087,0,86,65
8,172,23,68.843,13498,3,3,301,301,0.174887,4.06423,0,79,59
9,298,40,65.4832,22414,3,3,306,306,0.286592,6.65615,0,75,56
10,516,86,60.1395,35654,3,3,316,316,0.462234,10.5216,0,72,53
11,860,126,57.6372,57432,3,3,319,319,0.732582,16.7308,0,67,49
12,1468,228,53.7296,91365,3,3,322,322,1.19021,26.5239,0,63,46
13,2480,471,49.8411,143664,3,3,291,291,1.85026,41.2235,0,61,44
14,4018,773,47.8435,223797,3,3,312,312,3.1618,66.1961,0,59,42
15,6480,1269,45.9099,346542,3,3,347,347,4.50866,98.9387,0,57,40
16,9892,1925,46.0368,530558,3,3,302,302,7.05244,151.154,0,57,40
17,12902,2078,49.7862,748265,3,3,297,297,10.3258,212.966,0,59,42
18,16422,2331,52.9425,1.01198e+06,3,3,319,319,14.1588,281.171,0,61,44
19,23166,3150,52.9036,1.42771e+06,3,3,333,333,20.0995,381.989,0,61,43
20,30826,4152,52.9501,1.90126e+06,3,3,370,370,27.0751,509.002,0,61,43
21,41210,5518,52.8051,2.53695e+06,3,3,364,364,36.5885,678.142,0,60,43
22,49730,6491,53.896,3.1211e+06,3,3,320,320,45.464,830.975,0,61,44
23,16987,1690,51.002,1.01786e+06,3,3,261,261,14.2476,264.3,0,56,39
