depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,7,10,7,10,7,10,6.04e-05,0.0040235,0,7,3,0,0
1,2,1,7,10,7,10,7,10,4.32e-05,0.0019941,0,7,3,0,0
2,2,0,5,7,3,4,7,7,5.18e-05,0.0026313,0,5,2,0,0
3,4,0,5,7,3,3,7,7,0.0002574,0.0088727,0,5,2,0,0
4,8,0,5,7,3,3,7,7,0.0002191,0.0112964,0,5,2,0,0
5,16,0,5,7,3,3,7,7,0.0004473,0.0236607,0,5,2,0,0
6,32,0,5,7,3,3,7,7,0.0008,0.0470862,0,5,2,0,0
7,64,0,5,7,3,3,7,7,0.001915,0.104986,0,5,2,0,0
8,128,0,4.5,6.25,3,3,7,7,0.0022273,0.163909,0,4,1,0,0
9,156,0,3.94872,5.42308,3,3,7,7,0.0012899,0.142054,0,3,1,0,0
10,14,0,5,7,5,5,5,7,0.000242,0.0158899,0,5,2,0,0
11,14,7,5,7,5,5,5,7,0.0001338,0.0090077,0,5,2,0,0
12,14,0,5,7,5,5,5,7,0.0002587,0.0165367,0,5,2,0,0
13,16,0,4.875,6.8125,3,3,5,7,0.0003175,0.0194861,0,4,1,0,0
14,18,0,4.66667,6.5,3,3,5,7,0.0002803,0.0191967,0,4,1,0,0
15,16,0,4.5,6.25,3,3,5,7,0.0002143,0.0161987,0,4,1,0,0
16,16,0,4.625,6.4375,3,3,5,7,0.0002394,0.017371,0,4,1,0,0
17,16,0,4.5,6.25,3,3,5,7,0.000212,0.0161104,0,4,1,0,0
18,14,0,4.14286,5.71429,3,3,5,5,0.0001565,0.0131746,0,4,1,0,0
19,6,0,4,5.5,3,3,5,7,5.4e-05,0.0054194,0,4,1,0,0
20,4,0,4,5.5,3,3,5,5,4.92e-05,0.0038652,0,4,1,0,0
