depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,95,117,95,117,95,117,0.0030334,0.0501782,0,95,72
1,2,0,78,199,73,83,83,94,0.0044725,0.077354,0,78,55
2,4,0,67.5,351,56,64,79,79,0.0045795,0.0945996,0,67,46
3,8,0,60,633,48,48,70,70,0.0078728,0.159485,0,60,40
4,16,0,57,1193,43,43,69,69,0.0150289,0.324715,0,57,38
5,32,0,52.0312,2178,36,36,69,69,0.0273794,0.591436,0,52,34
6,64,0,46.7188,3916,25,29,73,73,0.0696441,1.1147,0,46,29
7,128,0,42.4453,7167,14,14,69,69,0.0886682,1.91946,0,42,26
8,254,0,38.8583,13088,3,3,69,69,0.158097,3.4719,0,38,24
9,444,0,34.3694,20292,3,3,60,60,0.247339,5.48274,0,34,21
10,688,0,30.0363,27571,3,3,60,60,0.323241,7.40507,0,30,18
11,832,0,26.0373,29024,3,3,53,53,0.303472,7.34898,0,26,15
12,1006,0,23.5119,31831,3,3,53,53,0.339731,8.22172,0,23,13
13,920,0,20.3543,25289,3,3,51,51,0.258818,6.24405,0,20,11
14,912,0,17.3311,21342,3,3,43,43,0.203934,5.22446,0,17,9
15,676,0,14.2885,13237,3,3,38,38,0.112279,3.16328,0,14,7
16,400,2,12.0225,6630,3,3,30,30,0.0537101,1.60389,0,12,6
17,272,2,10.2316,3830,3,3,26,26,0.0273657,0.86692,0,10,5
18,236,3,8.39831,2765,3,3,24,24,0.0168682,0.613056,0,8,3
19,228,5,6.84649,2157,3,3,27,27,0.0115621,0.471047,0,7,3
20,204,4,6.15196,1738,3,3,27,27,0.0086786,0.402389,0,6,2
21,172,5,5.77907,1366,3,3,16,16,0.0064865,0.314182,0,5,2
22,124,5,7.1129,1175,3,3,22,22,0.0067678,0.273248,0,7,3
23,86,5,6.24419,711,3,3,19,19,0.0036437,0.169794,0,6,2
24,68,1,5.42647,497,3,3,10,10,0.0019977,0.10865,0,5,2
25,64,2,4.32812,373,3,3,8,8,0.0009558,0.0792168,0,4,1
26,60,2,3.93333,325,3,3,5,5,0.000625,0.0650525,0,4,1
27,42,1,3.7381,215,3,3,5,5,0.0005019,0.055529,0,3,1
28,20,2,2.7,72,3,3,3,4,0,0.0142648,0,3,1
29,14,5,1.92857,36,3,3,3,4,0,0.0093684,0,3,1
