depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,2712,1138,2712,1138,2712,1138,0.413525,1.3523,0,2712,830,2251,2251,327
1,2,0,1719,840,1711,816,1727,1727,0.370814,1.51904,0,1719,545,1291,1291,309
2,4,0,1164.25,655.25,1071,609,1229,1229,0.448615,2.09917,0,1164,387,789,789,324
3,8,0,844.125,556.625,569,372,1039,1039,0.609161,3.08972,0,844,315,526,526,306
4,16,0,723.562,516.188,341,255,1168,1168,1.07895,5.83136,0,723,291,436,436,284
5,32,0,586.656,445.469,231,217,1026,1026,1.67004,9.35929,0,586,246,339,339,245
6,64,0,493.953,393.266,143,143,970,970,2.75133,16.4747,0,493,216,277,277,215
7,128,0,413.555,347.234,99,99,963,963,4.70053,28.8548,0,413,189,223,223,188
8,256,0,335.91,294.98,52,52,967,967,7.36042,45.4209,0,335,157,173,173,157
9,508,0,272.043,246.154,20,20,1042,1042,11.7463,70.9873,0,272,128,133,133,128
10,1002,0,216.74,201.468,4,4,1073,1073,17.4922,108.139,0,216,101,101,101,101
11,1910,0,169.981,161.923,4,4,1098,1098,25.1515,154.621,0,169,79,75,75,79
12,3488,0,131.051,127.233,4,4,1029,1029,33.7133,214.71,0,131,60,54,54,60
13,5982,0,101.303,99.8863,4,4,940,940,43.8831,283.09,0,101,45,39,39,45
14,9644,0,79.0256,78.9681,4,4,826,826,50.9526,358.673,0,79,34,28,28,34
15,14364,0,62.5377,63.2891,4,4,853,853,55.8242,432.338,0,62,26,21,21,26
16,19920,0,50.1674,51.1979,4,4,908,908,54.4699,493.642,0,50,20,15,15,20
17,25270,0,40.8813,42.0327,4,4,853,853,41.4404,516.425,0,40,16,11,11,16
18,29456,0,33.8131,34.9868,4,4,623,623,37.419,517.406,0,33,12,8,8,12
19,24220,0,23.4862,25.0034,4,4,482,482,17.7129,322.596,0,23,8,4,4,8
