depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,27,31,27,31,27,31,0.0006493,0.0094995,0,27,8
1,2,0,34,81,25,25,43,50,0.0012744,0.0089106,4,21,11
2,4,1,25.5,127,14,14,68,86,0.0036034,0.0174959,4,23,12
3,6,2,25.5,176,19,19,74,88,0.0048239,0.0268936,2,27,12
4,8,3,24.625,255,7,7,101,135,0.0068783,0.0337029,5,25,15
5,10,3,30.8,384,7,7,98,98,0.0080415,0.0412385,9,24,16
6,14,3,26.5714,448,18,18,66,80,0.0097893,0.0516236,6,19,11
7,22,5,20.0909,532,4,4,62,62,0.012472,0.0724475,3,18,8
8,34,11,17,700,4,4,65,76,0.0169075,0.0939313,2,18,8
9,46,17,15.4783,864,7,7,71,71,0.0178728,0.104929,3,17,7
10,56,17,14.8214,1022,4,4,63,63,0.0191683,0.116176,3,14,6
11,66,23,12.2727,1012,4,4,43,43,0.0174534,0.117569,2,13,6
12,70,23,9.64286,824,4,4,36,36,0.0114566,0.0918671,2,10,4
13,54,24,7.07407,470,4,4,30,30,0.006118,0.0492863,3,7,3
14,46,18,6.86957,386,4,4,29,29,0.004699,0.041465,2,8,3
15,38,15,5.15789,241,4,4,19,19,0.0022701,0.0229335,2,5,2
16,24,10,4.29167,128,4,4,22,22,0.0012095,0.0136826,2,5,2
17,14,7,3.64286,63,4,4,12,12,0.0006221,0.0063723,3,5,1
18,8,4,2,20,4,4,4,5,8.35e-05,0.0019483,1,2,1
