depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,60,78,60,78,60,78,0.0010807,0.0203659,0,60,41
1,2,0,65.5,162,47,47,84,102,0.0026547,0.0447603,0,65,48
2,4,0,66.5,313,37,37,109,122,0.0047037,0.0851972,0,66,49
3,8,0,56.5,543,24,24,102,115,0.0072553,0.147257,0,56,41
4,16,5,42.75,815,14,14,119,133,0.009097,0.21418,0,62,47
5,22,3,52.4091,1359,7,7,116,133,0.0150682,0.323483,0,60,44
6,38,11,41.1842,1837,7,7,151,170,0.021366,0.454808,0,57,42
7,54,12,40.3889,2602,7,7,130,148,0.0296539,0.643314,0,51,37
8,84,20,34.3333,3486,5,5,131,151,0.0391224,0.849352,0,45,31
9,128,40,29.5469,4570,7,7,133,133,0.0457461,1.0611,0,42,29
10,176,51,25.8807,5543,7,7,149,149,0.054029,1.25434,0,36,24
11,250,83,21.92,6682,5,5,128,128,0.0634495,1.47546,0,32,21
12,334,127,20.5749,8338,5,5,127,127,0.0786821,1.84627,0,33,22
13,366,115,22.1366,9849,3,3,159,159,0.0933959,2.17053,0,32,21
14,442,127,21.2873,11496,3,3,149,149,0.106234,2.48724,0,29,19
15,510,174,19.2647,12110,3,3,143,143,0.11517,2.64011,0,29,19
16,536,183,18.6679,12327,3,3,160,160,0.112507,2.61971,0,28,18
17,464,150,18.3966,10577,3,3,125,125,0.0956515,2.21867,0,27,17
18,472,165,16.3771,9616,3,3,93,93,0.0829704,1.96875,0,25,15
19,376,133,15.6569,7341,3,3,107,107,0.0623695,1.48654,0,24,15
20,354,129,12.6497,5693,3,3,68,68,0.0438611,1.10578,0,19,12
21,302,117,11.4305,4396,3,3,66,66,0.0331042,0.847988,0,18,11
22,212,89,10.0613,2741,3,3,66,66,0.0198405,0.51863,0,17,10
23,170,64,8.78824,1952,3,3,43,43,0.0126378,0.358529,0,14,7
24,110,45,7,1015,3,3,32,32,0.0061832,0.18324,0,11,6
25,94,40,5.52128,683,3,3,27,27,0.0037017,0.122821,0,9,4
26,66,30,4.0303,363,3,3,18,18,0.0016217,0.0620295,0,7,3
27,44,20,3,181,3,3,12,12,0.0006173,0.0302093,0,5,2
28,24,10,2.5,82,3,3,9,9,0.0002198,0.0139037,0,4,1
29,14,3,2.78571,53,3,3,5,5,5.96e-05,0.0078004,0,3,1
30,2,0,3,8,3,3,3,4,0,0.0011481,0,3,1
