depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,14,20,14,20,14,20,0.0001909,0.0066149,0,14,7
1,2,1,7,20,14,20,14,20,0.0002776,0.0041064,0,14,7
2,2,0,14.5,41,12,17,17,17,0.0003665,0.0073982,0,14,7
3,4,0,14.5,82,12,14,17,17,0.000975,0.0157919,2,14,7
4,8,0,12.875,145,9,9,15,17,0.0017872,0.0304205,2,12,6
5,16,0,10.25,234,7,7,14,14,0.0026096,0.0439345,1,9,4
6,32,0,9.125,414,5,5,14,14,0.0077301,0.0875594,0,8,4
7,64,0,7.5,680,3,3,14,14,0.0064532,0.118639,0,6,3
8,112,0,6.76786,1073,3,3,14,14,0.0085943,0.163053,1,5,2
9,68,0,7.26471,704,5,5,14,14,0.0027248,0.0589284,1,3,3
10,108,28,5.36111,826,5,5,14,14,0.0021725,0.0563791,2,2,3
11,156,26,5.58333,1239,3,3,14,14,0.0038106,0.0930216,2,2,2
12,230,23,5.62609,1835,3,3,14,14,0.0060412,0.143742,1,2,2
13,340,32,5.3,2547,3,3,12,12,0.0080652,0.196855,1,2,2
14,448,36,5.0625,3194,3,3,12,12,0.0097243,0.243909,1,2,2
15,576,46,4.86979,3941,3,3,12,12,0.0113779,0.300356,1,2,2
16,722,67,4.66482,4723,3,3,12,12,0.0135312,0.355542,1,1,2
17,868,69,4.56682,5545,3,3,12,12,0.0155066,0.412126,1,1,1
18,938,51,4.5629,5975,3,3,12,12,0.0168002,0.445279,1,1,1
19,1026,26,4.60136,6580,3,3,12,12,0.018304,0.491106,1,1,1
20,1102,19,4.56443,7002,3,3,12,12,0.0191968,0.524486,1,1,1
21,1162,16,4.54819,7353,3,3,12,12,0.020291,0.554293,1,1,1
22,1208,13,4.54305,7633,3,3,12,12,0.0209029,0.57636,1,1,1
23,1244,13,4.50723,7794,3,3,12,12,0.0212372,0.589726,1,1,1
24,1270,13,4.47165,7889,3,3,12,12,0.0218482,0.613812,1,1,1
25,1306,12,4.45329,8076,3,3,12,12,0.0222522,0.625748,1,1,1
26,1332,13,4.42417,8179,3,3,12,12,0.0225854,0.636977,1,1,1
27,1364,13,4.39736,8321,3,3,12,12,0.0230052,0.650788,1,1,1
28,1370,11,4.38686,8335,3,3,12,12,0.023093,0.655259,1,1,1
29,1354,9,4.37149,8206,3,3,9,9,0.022275,0.642064,1,1,1
30,1334,9,4.34108,8024,3,3,9,9,0.0215055,0.622382,1,1,1
