depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,363,421,363,421,363,421,0.158941,0.278298,0,363,114,10,10,0
1,2,0,354,404,144,144,564,645,0.275289,0.434594,0,354,111,16,16,0
2,4,0,420.25,454.75,51,51,1059,1193,1.00284,1.38799,0,420,139,41,41,0
3,8,1,443.429,475.571,57,57,1241,1444,1.80418,2.48384,0,443,143,42,42,0
4,14,4,539.3,582,108,108,1168,1318,3.18873,4.4397,0,539,176,56,56,0
5,20,0,452.6,501.7,15,15,1400,1400,5.10685,7.19383,0,452,148,37,37,0
6,40,7,425.515,474.212,13,13,1472,1664,7.71947,10.9906,0,425,138,31,31,0
7,66,18,443.729,497.5,5,5,1447,1775,11.2883,16.1649,0,443,144,31,31,0
8,96,16,406.1,452.45,5,5,1886,2280,17.8485,25.4831,0,406,130,27,27,0
9,158,43,425.383,475.861,23,23,1974,2356,25.9434,37.2281,0,425,138,27,27,0
10,226,57,434.432,489.799,25,25,1859,2237,40.7685,57.8578,0,434,143,29,29,0
11,336,75,406.387,456.621,15,15,1941,1941,55.3614,79.7806,0,406,132,26,26,0
12,518,124,379.835,427.812,11,11,1746,1746,71.8182,105.986,0,379,123,23,23,0
13,776,165,338.208,381.221,9,9,1451,1929,87.7944,133.875,0,338,107,17,17,0
14,1208,312,314.07,351.265,5,5,1721,1721,114.351,176.739,0,314,98,15,15,0
15,1772,460,282.703,315.393,5,5,1586,1698,142.325,224.547,0,282,87,13,13,0
16,2554,712,258.416,287.314,5,5,1427,1427,169.081,274.084,0,258,78,12,12,0
17,3590,1032,231.859,257.266,5,5,1487,1487,192.764,322.147,0,231,69,9,9,0
18,4808,1410,209.393,232.243,5,5,1522,1522,220.434,376.909,0,209,61,8,8,0
19,6376,1941,189.275,210.122,5,5,1643,1643,246.272,431.495,0,189,55,7,7,0
20,8146,2486,168.391,186.517,5,5,1434,1434,256.18,466.09,0,168,48,5,5,0
21,10186,3208,151.177,167.14,5,5,1273,1273,264.247,494.587,0,151,42,4,4,0
22,6483,1854,156.113,176.015,5,5,1075,1075,184.137,340.345,0,156,44,4,4,0
