depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,365,413,365,413,365,413,0.0134675,0.134454,0,365,338,290,290,0
1,2,0,312.5,353,294,294,331,372,0.0184135,0.20805,0,312,278,238,238,0
2,4,0,279.25,316.5,249,249,304,343,0.0203619,0.314979,0,279,242,205,205,0
3,8,0,253.625,289.125,230,230,274,309,0.0335293,0.562137,0,253,217,182,182,0
4,16,0,230.312,265.188,194,194,251,280,0.0605752,1.01191,0,230,194,159,159,0
5,32,0,209.156,242.375,143,143,235,272,0.108546,1.83263,0,209,174,141,141,0
6,64,0,187.406,218.188,121,121,221,259,0.192727,3.29422,0,187,154,123,123,0
7,128,0,170.117,199.18,110,110,203,218,0.320397,5.78683,0,170,139,109,109,0
8,256,0,154.633,182.156,98,98,186,189,0.57915,10.4386,0,154,125,97,97,0
9,512,0,141.781,167.877,89,89,171,171,1.04146,18.9106,0,141,113,87,87,0
10,1024,0,128.765,153.422,76,76,164,164,1.89516,38.5563,0,128,101,77,77,0
11,2040,0,116.717,139.799,61,68,153,153,3.40526,69.2914,0,116,91,68,68,0
12,3958,0,106.311,128.095,35,42,145,145,5.88755,108.9,0,106,82,60,60,0
13,7504,0,97.2889,117.711,30,34,137,137,10.3104,187.218,0,97,74,53,53,0
14,13150,0,88.5637,107.702,21,21,137,137,16.7695,299.933,0,88,66,47,47,0
15,21364,0,79.091,96.8932,13,13,126,126,24.0959,432.606,0,79,58,40,40,0
16,32854,0,69.8589,86.3481,3,3,124,124,32.4275,585.222,0,69,50,34,34,0
17,46590,0,62.4247,77.4085,3,3,121,121,40.3436,740.724,0,62,44,29,29,0
18,61388,0,57.139,71.0555,3,3,118,118,48.5982,897.457,0,57,40,26,26,0
19,16914,0,46.4455,58.0508,3,3,105,105,10.3923,184.162,0,46,32,20,20,0
