depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,26,31,26,31,26,31,0.000639799,0.009009,0,26,6
1,2,1,26,31,26,31,26,31,0.0005503,0.0062772,0,26,6
2,2,0,26,31,26,26,26,31,0.0012899,0.0140774,0,26,6
3,4,0,24,28.5,22,22,26,26,0.0020936,0.0246499,0,24,5
4,8,0,23,27.25,18,18,26,26,0.0043494,0.04816,0,23,5
5,16,0,22.125,26.125,11,11,26,26,0.00825591,0.0966408,0,22,5
6,32,0,20.625,24.5,11,11,27,27,0.0128173,0.159417,0,20,4
7,64,0,17.625,20.875,11,11,23,23,0.0196407,0.254111,0,17,3
8,128,0,13.625,16,9,9,22,22,0.0235078,0.381082,0,13,2
9,232,0,12.0776,14.0647,5,5,23,23,0.0342193,0.702589,0,12,2
10,232,0,9.92241,11.8103,5,5,22,22,0.0219934,0.590228,0,9,2
11,62,0,10.8065,13.2581,9,9,17,17,0.00602891,0.181863,0,10,2
12,72,29,11.5116,14.1395,9,9,17,21,0.00468951,0.116612,0,11,2
13,78,28,11.48,14.1,9,9,17,21,0.00525011,0.133554,0,11,2
14,86,12,11.2162,13.7703,9,9,17,21,0.00753989,0.187431,0,11,2
15,126,39,11.4828,14.1034,9,9,17,21,0.0092799,0.226439,0,11,2
16,154,31,11.5691,14.2114,9,9,17,21,0.0129383,0.310791,0,11,2
17,178,18,11.425,14.0312,9,9,17,17,0.016897,0.401774,0,11,2
18,216,18,11.3838,13.9798,9,9,17,17,0.0201665,0.494688,0,11,2
19,244,19,10.8844,13.3556,5,5,17,17,0.0218015,0.592947,0,10,2
20,270,19,10.2749,12.5936,5,5,17,17,0.0215057,0.617832,0,10,2
21,264,18,9.34146,11.4268,5,5,17,17,0.0170474,0.545797,0,9,2
22,208,17,9.5445,11.6806,5,5,13,16,0.0142106,0.432048,0,9,2
23,166,14,10.1316,12.4145,5,5,13,16,0.0127509,0.371327,0,10,2
24,146,11,10.2444,12.5556,5,5,13,16,0.0116666,0.337615,0,10,2
25,158,12,9.63014,11.7877,5,5,13,16,0.0123222,0.340573,0,9,2
26,154,5,8.38255,10.2282,5,5,13,16,0.0085084,0.294063,0,8,1
27,94,3,8.03297,9.79121,5,5,13,13,0.0051016,0.167758,0,8,1
28,52,3,8.18367,9.97959,5,5,13,13,0.0024214,0.0863694,0,8,1
29,24,2,8.45455,10.3182,5,5,9,11,0.0011623,0.0410562,0,8,1
30,24,1,7.78261,9.47826,5,5,9,9,0.000995498,0.037839,0,7,1
31,14,0,5.57143,6.71429,5,5,9,9,0.000122799,0.014578,0,5,1
32,4,0,5,6,5,5,5,6,0,0.0033941,0,5,1
