depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,95,109,95,109,95,109,0.0017604,0.0386166,0,95,69,55,55,0
1,2,0,89,103,78,91,100,100,0.0019566,0.0316558,31,40,68,54,25,0
2,4,0,71.75,83.25,29,29,88,100,0.00441431,0.0621443,17,43,52,40,23,0
3,8,0,69.25,80.25,5,5,103,103,0.0078907,0.120771,21,38,50,39,20,0
4,16,3,74.9231,86.8462,30,30,106,106,0.0113835,0.184314,23,41,56,44,24,0
5,26,0,74.5,87.0769,9,9,165,165,0.0225326,0.388678,18,46,55,43,26,0
6,52,3,80.2857,92.7959,9,9,203,203,0.0496207,0.851478,15,55,61,48,32,0
7,98,12,72.2558,83.6512,5,5,201,201,0.0687255,1.14299,20,42,54,42,24,0
8,172,25,70.5306,81.517,7,7,316,316,0.124832,2.07373,17,46,53,42,27,0
9,294,53,67.3942,77.8672,5,5,320,320,0.219346,3.53338,13,48,50,40,29,0
10,482,97,63.7299,73.7273,5,5,349,349,0.312774,5.03964,14,43,47,37,25,0
11,770,164,57.8993,67.0231,3,3,314,314,0.453649,7.18779,13,39,42,33,22,0
12,1212,314,54.1381,62.8274,3,3,315,315,0.641943,10.2774,11,38,39,30,22,0
13,1784,503,51.6823,60.1694,3,3,286,286,0.890158,14.4009,10,38,37,29,21,0
14,2380,676,50.7946,59.2465,3,3,278,278,1.13862,18.7522,11,36,36,28,20,0
15,3280,957,48.5919,56.5656,3,3,299,299,1.51639,25.9609,10,36,34,26,20,0
16,4412,1424,46.1904,53.9354,3,3,278,278,1.78952,30.958,10,33,32,25,18,0
17,4066,1153,47.8517,55.7957,3,3,254,254,1.84579,31.5893,10,35,34,26,19,0
18,2642,747,50.1583,58.1245,3,3,244,244,1.25436,21.0452,11,36,36,28,20,0
19,2906,864,48.879,56.643,3,3,243,243,1.32385,22.316,11,35,35,27,20,0
20,2770,837,48.0579,55.5577,3,3,228,228,1.22202,20.3765,11,34,34,26,19,0
21,1770,568,47.1265,54.6622,3,3,206,206,0.748187,12.488,10,34,33,25,19,0
22,1628,544,46.3109,53.7048,3,3,196,196,0.668355,10.9155,10,34,32,25,19,0
23,1310,455,44.9789,52.1287,3,3,236,236,0.506344,8.22441,10,32,31,24,18,0
24,1158,422,43.75,50.572,3,3,238,238,0.413368,6.62707,11,31,30,23,17,0
25,872,327,42.7963,49.7743,3,3,248,248,0.288595,4.65889,11,29,29,22,16,0
26,698,242,42.1294,48.9825,3,3,205,205,0.232612,3.78155,11,29,29,22,16,0
27,596,216,40.5921,47.1132,3,3,161,161,0.190543,3.02873,10,28,27,21,16,0
28,496,199,38.8081,45.0539,3,3,180,180,0.134389,2.14745,11,25,26,20,14,0
29,442,178,37.9545,44.0568,3,3,184,184,0.117955,1.8749,11,25,26,20,14,0
30,388,155,34.6867,40.5708,3,3,146,146,0.0937397,1.46707,10,22,23,17,13,0
31,350,148,33.5941,39.1683,3,3,144,144,0.0780158,1.26172,9,22,22,17,12,0
32,334,143,29.4346,34.6545,3,3,151,151,0.0620425,0.985018,9,18,19,14,10,0
33,302,128,26.9138,31.7069,3,3,161,161,0.0497569,0.804598,8,17,17,12,9,0
34,262,115,23.6395,27.898,3,3,161,161,0.0352028,0.560874,7,14,14,10,7,0
35,244,106,22.4058,26.3116,3,3,134,134,0.0291985,0.495515,7,13,14,10,7,0
36,232,109,20.6748,24.5691,3,3,85,85,0.0227345,0.377308,7,11,12,8,5,0
37,220,104,18.9138,22.3966,3,3,89,89,0.0177188,0.321164,6,10,11,7,5,0
38,204,95,15.9817,18.9725,3,3,80,80,0.0129012,0.243593,5,8,9,6,3,0
39,184,86,15.0408,17.9898,3,3,67,67,0.010785,0.211922,5,7,8,5,3,0
40,180,86,13.8511,16.7979,3,3,69,69,0.00914038,0.17671,5,6,7,4,3,0
41,166,76,12.0889,15.0111,3,3,69,69,0.00772071,0.144805,4,6,6,3,2,0
42,162,76,11.1047,14.0233,3,3,56,56,0.00651572,0.144294,3,6,5,3,2,0
43,148,72,8.46053,11.1053,3,3,24,24,0.00384219,0.0937616,3,4,4,1,0,0
44,136,63,7.56164,10.1781,3,3,19,19,0.00357798,0.0884878,2,4,3,0,0,0
45,100,47,6.43396,8.56604,3,3,24,24,0.0021659,0.0592246,2,3,2,0,0,0
46,94,45,5.95918,8.02041,3,3,23,23,0.00176809,0.0590767,2,3,2,0,0,0
47,58,29,6,8.2069,3,3,19,19,0.000921801,0.0282847,2,3,2,0,0,0
48,38,18,5,6.75,3,3,13,13,0.000484102,0.0155052,2,2,2,0,0,0
49,26,13,4.69231,6.46154,3,3,7,7,0.000267398,0.009998,2,2,1,0,0,0
50,20,9,4.45455,6.18182,3,3,9,9,0.000255406,0.0089012,1,2,1,0,0,0
51,12,6,4,5.5,3,3,5,5,0.0001005,0.0047125,2,2,1,0,0,0
52,4,2,3,4,3,3,3,4,4.56e-05,0.0017412,0,3,1,0,0,0
53,2,1,3,4,3,4,3,4,1.91e-05,0.0008547,0,3,1,0,0,1
