depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,18,24,18,24,18,24,0.0001695,0.008663,0,18,11,5,5
1,2,0,14,17.5,14,14,14,17,0.0002249,0.0037336,4,8,7,4,2
2,4,1,18.6667,23,15,19,22,22,0.0006215,0.010605,2,11,11,6,3
3,6,0,16.5,20.5,10,10,24,24,0.0010156,0.0162415,3,8,9,5,2
4,12,2,16.7,21,9,9,29,29,0.0015337,0.0235664,3,8,9,5,1
5,20,5,15.4,19.6667,8,8,31,31,0.0026294,0.0457049,4,7,8,4,2
6,30,6,13.9167,18.2083,3,3,32,32,0.0036421,0.0515018,3,7,7,3,1
7,40,11,12.7586,17.1034,7,7,25,25,0.0040977,0.0576938,3,7,7,2,1
8,48,13,11.6286,15.8,5,5,27,27,0.0034074,0.0539052,3,7,6,2,1
9,54,14,10.8,14.8,3,3,31,31,0.0038603,0.0654224,2,7,5,1,0
10,64,13,9.68627,13.3922,3,3,25,25,0.004422,0.0761261,2,6,4,1,0
11,76,22,9.2037,12.7593,3,3,23,23,0.0046841,0.0794514,2,6,4,0,0
12,80,24,8.26786,11.625,3,3,21,21,0.0039147,0.0717928,2,5,3,0,0
13,82,23,7.38983,10.339,3,3,21,21,0.0037217,0.0667572,2,4,3,0,0
14,70,19,6.90196,9.54902,3,3,24,24,0.0028485,0.0560839,1,4,3,0,0
15,66,17,6.04082,8.36735,3,3,16,16,0.0023226,0.0464765,1,3,2,0,0
16,50,18,4.875,6.78125,3,3,9,9,0.001191,0.0263554,1,3,1,0,0
17,30,10,3.8,5.2,3,3,7,7,0.000485,0.0119116,0,2,1,0,0
18,18,8,3.6,4.9,3,3,7,7,0.0002298,0.0068786,0,2,1,0,0
19,4,1,3.66667,5,3,3,5,7,6.28e-05,0.0014361,2,2,1,0,0
20,2,0,3,4,3,3,3,4,1.85e-05,0.0005934,1,1,1,0,0
