depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,108,131,108,131,108,131,0.0021526,0.0432495,0,108,83
1,2,0,93,221,55,55,131,153,0.0029447,0.0468515,19,61,69
2,4,0,95.5,454,62,62,131,131,0.0075224,0.114727,11,75,70
3,8,0,86,812,48,48,154,154,0.012482,0.191245,9,69,64
4,16,0,75.875,1465,28,28,151,151,0.0201177,0.344493,7,65,55
5,32,2,69.1875,2663,9,9,151,151,0.0310044,0.553289,13,54,54
6,60,6,60.1167,4362,7,7,161,161,0.0570945,0.905336,11,50,48
7,108,9,52.5463,6955,3,3,138,138,0.0905581,1.40083,10,42,40
8,198,30,45.3636,11045,5,5,155,155,0.148299,2.3371,7,41,37
9,336,59,41.8095,17323,3,3,189,189,0.210261,3.65171,7,40,35
10,550,115,38.4545,26036,3,3,197,197,0.326016,5.59915,6,39,33
11,866,193,35.0208,37453,3,3,199,199,0.552081,8.58323,6,36,30
12,1318,322,33.3627,54146,3,3,191,191,0.696618,11.5873,6,35,30
13,1842,440,32.8979,74636,3,3,175,175,0.883768,15.4029,6,34,29
14,2440,571,32.7611,98329,3,3,164,164,1.16688,20.3275,6,34,28
15,3084,695,32.5697,123704,3,3,170,170,1.45102,25.2508,6,33,28
16,3428,772,32.6485,137837,3,3,171,171,1.63664,28.3015,6,34,28
17,3726,828,31.6009,145260,3,3,169,169,1.72619,29.8761,6,32,27
18,3468,815,30.2552,129497,3,3,182,182,1.52115,26.3619,6,31,26
19,2910,681,29.3048,105058,3,3,156,156,1.20822,19.8465,6,30,25
20,2706,684,27.8082,92489,3,3,158,158,1.06653,17.4839,6,29,24
21,2518,629,25.9662,80357,3,3,162,162,0.881776,14.4476,6,26,22
22,2236,628,23.4557,64570,3,3,144,144,0.691699,11.3948,6,24,20
23,1986,594,21.7759,53110,3,3,166,166,0.567874,9.14396,6,22,19
24,1762,536,19.8246,42949,3,3,134,134,0.419738,6.8885,6,20,17
25,1562,515,17.6492,33849,3,3,130,130,0.31793,5.2665,6,18,16
26,1302,436,15.9171,25480,3,3,112,112,0.231629,3.85176,6,16,14
27,1174,418,13.362,19407,3,3,90,90,0.159814,2.69416,5,13,12
28,1068,387,11.8539,15728,3,3,76,76,0.12643,2.26891,5,11,10
29,956,357,10.3682,12333,3,3,90,90,0.0891252,1.64663,5,9,9
30,856,324,9.00117,9685,3,3,65,65,0.0671696,1.27612,4,8,7
31,778,285,7.80077,7757,3,3,56,56,0.050498,1.00174,3,7,6
32,650,255,6.71846,5622,3,3,53,53,0.0358304,0.741951,3,6,5
33,490,199,5.76122,3668,3,3,46,46,0.0215067,0.463992,3,5,4
34,330,143,4.77273,2061,3,3,42,42,0.0104422,0.246017,3,4,4
35,256,111,4.25391,1433,3,3,33,33,0.0073077,0.186084,2,4,3
36,224,95,3.78125,1134,3,3,25,25,0.0059304,0.151631,2,3,2
37,126,53,3.55556,602,3,3,20,20,0.0028782,0.0779618,2,3,2
38,82,39,2.73171,300,3,3,17,17,0.0013408,0.0414743,2,3,2
39,46,21,2.69565,167,3,3,11,11,0.0006952,0.0225061,1,2,2
40,22,10,2.68182,80,3,3,9,9,0.0002823,0.0099908,2,2,2
41,14,7,2.5,47,3,3,7,7,0.0001764,0.006149,2,2,2
42,12,6,2.16667,35,3,3,7,7,0.0001561,0.0052014,1,3,1
43,4,2,1.5,8,3,3,3,4,3.74e-05,0.0015718,1,2,1
