depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,1066,1155,1066,1155,1066,1155,0.862385,1.15557,0,1066,352,145,145,0
1,2,0,1045,1160,706,706,1384,1587,1.4813,1.75267,126,518,365,145,58,0
2,4,0,901.25,1011.25,205,205,1309,1505,2.41273,2.84005,138,407,325,131,52,0
3,8,0,890,991.125,231,231,1559,1664,5.26629,6.23756,109,456,322,132,61,0
4,16,0,855.812,948.438,53,53,1595,1595,12.2136,14.3758,92,519,306,120,61,0
5,32,1,721.355,810.097,16,16,1625,1625,17.5647,21.1031,91,428,253,87,43,0
6,62,3,601.983,680.61,52,52,1600,1600,26.8329,32.3702,68,379,209,66,38,0
7,118,11,517.991,587.57,9,9,1629,1629,38.986,47.6424,57,330,178,53,31,0
8,214,23,426.058,477.157,9,9,1491,1491,52.6321,65.3268,47,276,138,37,23,0
9,382,60,370.873,414.478,9,9,1366,1366,62.904,81.3284,44,227,118,29,16,0
10,644,112,319.055,352.835,9,9,1271,1271,81.8802,106.478,36,200,97,22,13,0
11,1056,178,272.265,299.423,5,5,1320,1320,109.644,144.761,29,176,81,17,10,0
12,1724,327,238.85,261.232,5,5,1163,1163,133.988,181.131,26,153,69,13,8,0
13,2710,555,207.047,225.692,5,5,1599,1599,166.145,228.333,22,133,58,10,6,0
14,4038,910,186.421,202.729,5,5,1300,1300,199.337,279.264,20,120,52,8,5,0
15,5712,1371,167.012,180.79,5,5,1093,1093,233.191,332.731,18,109,45,6,4,0
16,7172,1826,154.142,166.379,5,5,1124,1124,244.778,359.764,16,100,41,5,3,0
17,9116,2434,141.623,152,5,5,1025,1025,264.132,395.208,15,92,37,4,2,0
18,11050,3074,127.664,136.193,5,5,944,944,259.033,398.661,14,82,32,3,2,0
19,12966,3828,115.737,122.997,5,5,810,810,245.193,407.682,13,74,29,3,2,0
20,563,150,118.569,94.2228,5,5,18769,18769,3595.47,3608.44,9,89,22,0,0,0
