depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,90,110,90,110,90,110,0.0118561,0.0341769,0,90,28,3,3
1,2,0,81,95,56,56,106,131,0.0129496,0.0299345,10,33,24,2,0
2,4,1,112,128.333,53,53,174,221,0.0443762,0.0879509,11,60,33,5,3
3,6,0,102.5,110.833,62,62,207,262,0.067926,0.12291,12,42,28,5,1
4,12,4,89,101.875,31,31,213,268,0.117427,0.19076,14,49,25,3,1
5,16,4,94.0833,105,31,31,223,228,0.184755,0.32053,10,61,25,2,1
6,24,9,116.667,128.067,31,31,262,298,0.407173,0.606772,12,71,32,3,2
7,30,5,89.76,96.4,11,11,240,240,0.317413,0.538395,13,49,23,2,0
8,50,16,80.8235,88.7059,5,5,233,233,0.277064,0.511881,11,37,20,1,0
9,66,22,76.7273,84.8636,11,11,258,258,0.559205,0.914169,9,45,20,1,0
10,88,32,70.625,77.4821,5,5,233,233,0.521925,0.913358,9,39,17,1,0
11,112,41,60.8732,68.8169,9,9,214,214,0.53819,0.984065,8,35,15,0,0
12,142,49,46.4624,52.1935,5,5,233,233,0.463563,0.902911,6,27,11,0,0
13,178,66,38.7589,43.8036,5,5,203,203,0.418237,0.870324,5,23,9,0,0
14,202,70,30.8561,35.0303,5,5,141,141,0.342471,0.778901,4,19,7,0,0
15,220,72,22.5946,25.5743,5,5,90,90,0.204532,0.544418,3,13,5,0,0
16,226,89,16.0511,18.1095,5,5,58,58,0.0795416,0.295742,2,9,3,0,0
17,196,64,11.5152,13.3561,5,5,44,44,0.0374673,0.185332,2,6,2,0,0
18,172,58,9.11404,10.7632,5,5,34,34,0.0180747,0.119595,2,4,1,0,0
19,126,36,6.71111,8.01111,5,5,21,21,0.0065553,0.0632884,2,3,1,0,0
20,46,9,5.83784,6.89189,5,5,20,20,0.0023968,0.0220609,2,3,1,0,0
21,4,1,6.33333,7.66667,5,5,9,9,0.0001629,0.0020299,3,3,1,0,0
22,2,1,5,6,5,6,5,6,5.83e-05,0.0007491,4,4,1,0,0
