depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,386,513,386,513,386,513,0.0346025,0.138095,0,386,243,118,118
1,2,0,311,417.5,276,276,346,463,0.0479042,0.222386,0,311,187,82,82
2,4,0,264.5,359.25,215,215,298,394,0.0565165,0.313745,0,264,151,58,58
3,8,0,223.875,304.125,157,157,254,336,0.0818706,0.504384,0,223,122,43,43
4,16,0,183.75,250.438,112,112,226,240,0.123972,0.769832,0,183,95,29,29
5,32,0,148.25,202.438,101,101,195,195,0.178815,1.14256,0,148,72,19,19
6,64,0,120.859,164.547,61,69,165,165,0.258777,1.8884,0,120,55,11,11
7,128,0,100.25,135.406,4,5,155,155,0.387577,3.07065,0,100,43,7,7
8,252,0,86.9206,117.48,4,4,146,146,0.632815,5.19064,0,86,36,5,5
9,472,0,77.8856,105.15,4,4,144,144,1.05358,8.12133,0,77,32,4,4
10,762,0,68.6063,92.5013,4,4,148,148,1.49888,11.6054,0,68,27,3,3
11,1064,0,60.1551,80.8985,4,4,145,145,1.84469,14.2833,0,60,24,3,3
12,1292,1,52.7304,70.7297,4,4,148,148,1.92017,15.147,0,52,21,2,2
13,1458,0,45.6433,60.5446,4,4,141,141,1.77169,14.854,0,45,18,2,2
14,1126,0,38.2975,49.3748,4,4,115,115,1.08358,9.5489,0,38,14,2,2
15,1004,1,33.1226,41.7836,4,4,122,122,0.813755,7.32403,0,33,12,2,2
16,766,2,19.3181,23.7958,4,4,86,86,0.269842,3.20043,0,19,6,0,0
17,678,3,16.5941,21.0356,4,4,81,81,0.186894,2.39836,0,16,5,0,0
18,636,9,13.6651,17.3333,4,4,69,69,0.123056,1.79997,0,13,4,0,0
19,572,6,12.4823,15.7332,4,4,58,58,0.0893295,1.42107,0,12,3,0,0
20,498,4,11.5283,14.6316,4,4,43,43,0.0648099,1.18173,0,11,3,0,0
21,414,3,10.5645,13.5109,4,4,35,35,0.0434832,0.862061,0,10,3,0,0
22,258,6,8.86905,11.7024,4,4,29,29,0.0208365,0.455629,0,8,2,0,0
23,204,0,6.14706,7.85784,4,4,15,15,0.0059599,0.249496,0,6,1,0,0
24,178,8,6.10588,7.64118,4,4,10,10,0.004792,0.192243,0,6,1,0,0
25,130,0,5.5,7,4,4,7,7,0.0024996,0.153192,0,5,1,0,0
26,92,0,4,5,4,4,4,5,0,0.0698814,0,4,1,0,0
27,88,5,4.18072,5.24096,4,4,7,7,0.0002051,0.0677152,0,4,1,0,0
28,28,0,5.5,7,4,4,7,7,0.0005288,0.0345252,0,5,1,0,0
29,10,1,4,5,4,4,4,5,0,0.0074473,0,4,1,0,0
30,8,4,4,5,4,4,4,5,0,0.0038313,0,4,1,0,0
