depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,27,36,27,36,27,36,0.0006055,0.0097835,0,27,9,0,0,0
1,2,1,29,39,29,39,29,39,0.0010463,0.0080204,0,29,10,0,0,0
2,2,0,26.5,35.5,24,29,29,32,0.0023802,0.0169691,0,26,9,0,0,0
3,4,0,24,32,22,22,26,32,0.0041721,0.0320971,0,24,8,0,0,0
4,8,0,21.375,28.5,16,19,26,26,0.0074251,0.0557794,0,21,7,0,0,0
5,16,0,19.6875,26.25,13,13,26,26,0.0120445,0.0929624,2,19,6,0,0,0
6,32,0,16.625,22,10,10,26,26,0.017532,0.138987,2,15,5,0,0,0
7,64,0,13.375,17.625,7,7,26,26,0.0211661,0.18781,1,11,4,0,0,1
8,72,0,11.8611,15.5139,4,4,24,24,0.0165242,0.165922,1,9,3,0,0,3
9,72,0,10.0139,13.0417,7,7,21,21,0.0059279,0.078515,2,4,3,0,0,3
10,112,26,9.94186,12.9535,7,7,21,21,0.0052213,0.0732853,2,2,3,0,0,3
11,156,21,9.60741,12.5111,7,7,21,21,0.0092395,0.127976,2,3,2,0,0,2
12,218,27,9.5445,12.4084,7,7,21,21,0.0121634,0.18054,1,3,2,0,0,2
13,326,39,9.16376,11.892,4,4,21,21,0.0170648,0.262395,2,3,2,0,0,2
14,466,40,8.62441,11.1714,4,4,21,21,0.0243101,0.383945,1,3,2,0,0,2
15,592,49,8.6814,11.2431,4,4,21,21,0.0307138,0.50203,1,3,2,0,0,2
16,762,70,8.21821,10.6243,4,4,21,21,0.0346673,0.616132,1,2,2,0,0,2
17,904,77,7.92624,10.2334,4,4,21,21,0.0396181,0.752417,1,2,2,0,0,2
18,1080,84,7.34839,9.46285,4,4,21,21,0.0438417,0.897419,2,2,2,0,0,2
19,1142,83,7.04533,9.06232,4,4,21,21,0.0450595,0.883828,2,2,2,0,0,2
20,982,67,7.56721,9.75956,4,4,21,21,0.0420302,0.837158,2,2,2,0,0,2
21,958,71,7.7283,9.9752,4,4,21,21,0.0402466,0.813274,1,2,2,0,0,2
22,968,71,7.57191,9.76812,4,4,21,21,0.039437,0.825855,1,2,2,0,0,2
23,944,65,7.36064,9.48692,4,4,21,21,0.0378352,0.806945,2,2,2,0,0,2
24,876,61,7.34969,9.47239,4,4,19,19,0.0348077,0.771661,2,2,2,0,0,2
25,824,54,7.31558,9.42727,4,4,19,19,0.0328221,0.747961,2,2,2,0,0,2
26,754,49,7.3617,9.48936,4,4,19,19,0.030231,0.686607,2,2,2,0,0,2
27,686,47,7.46009,9.62128,4,4,19,19,0.0273829,0.645564,2,2,2,0,0,2
28,646,44,7.46844,9.63289,4,4,19,19,0.0257368,0.640466,2,2,2,0,0,2
29,594,40,7.43321,9.58664,4,4,19,19,0.0235849,0.604959,2,2,2,0,0,2
30,544,37,7.43195,9.5858,4,4,19,19,0.0217961,0.555932,2,2,2,0,0,2
31,506,35,7.46497,9.63057,4,4,19,19,0.0205485,0.537322,2,2,2,0,0,2
32,472,33,7.51253,9.69476,4,4,19,19,0.0198342,0.503621,2,2,2,0,0,2
33,438,32,7.59852,9.81034,4,4,19,19,0.0187105,0.491018,2,2,2,0,0,2
34,402,31,7.77628,10.0485,4,4,19,19,0.0176357,0.444763,2,2,2,0,0,2
35,380,30,7.84857,10.1457,4,4,19,19,0.017054,0.432721,2,2,2,0,0,2
