depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,113,155,113,155,113,155,0.0187205,0.0445857,0,113,36,1,1
1,2,0,66,80,61,71,71,71,0.0107492,0.0354243,0,66,16,0,0
2,4,0,49.75,60.5,32,32,71,71,0.0125172,0.0492642,0,49,12,0,0
3,8,0,25.125,30.25,5,6,41,41,0.0056997,0.043343,0,25,5,0,0
4,14,0,19,22.2143,5,6,32,32,0.0053721,0.0525429,0,19,4,0,0
5,20,2,14.8889,17.5,5,5,21,21,0.003951,0.0514214,0,14,3,0,0
6,28,2,10.6923,12.5385,5,5,21,21,0.0027829,0.0475619,0,10,2,0,0
7,24,4,7.2,8.45,5,5,17,17,0.0007951,0.0235691,0,7,1,0,0
8,16,4,5,6,5,5,5,6,0,0.0092884,0,5,1,0,0
9,8,1,5,6,5,5,5,6,0,0.0053105,0,5,1,0,0
10,6,3,5,6,5,5,5,6,0,0.002734,0,5,1,0,0
