depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,7,10,7,10,7,10,5.18e-05,0.0066104,0,7,3,0,0
1,2,1,7,10,7,10,7,10,7.7e-05,0.0019968,0,7,3,0,0
2,2,0,7,10,7,7,7,10,0.0001537,0.0036336,0,7,3,0,0
3,4,0,6,8.5,5,5,7,7,0.0004698,0.0074581,0,6,2,0,0
4,8,0,5.5,7.75,5,5,7,7,0.0004877,0.0109386,0,5,2,0,0
5,16,0,5.25,7.375,3,3,9,9,0.0012853,0.0254963,0,5,2,0,0
6,32,0,5.625,7.9375,3,3,9,9,0.0026452,0.0489804,0,5,2,0,0
7,58,0,5.24138,7.36207,3,3,7,7,0.003858,0.0735317,0,4,2,0,0
8,24,0,4.75,6.625,3,3,7,7,0.0012045,0.025455,0,3,1,0,0
9,10,0,5,7,5,5,5,7,0.0002703,0.0062041,1,2,2,0,0
10,10,5,5,7,5,5,5,7,0,0.0014272,2,0,2,0,0
11,10,3,5,7,5,5,5,7,0.0001003,0.0035249,1,1,2,0,0
12,10,2,5,7,5,5,5,7,0.0001646,0.0051767,1,1,2,0,0
13,10,0,5,7,5,5,5,7,0.0001296,0.0046054,1,1,2,0,0
14,10,0,5,7,5,5,5,7,0.0001277,0.0045607,1,1,2,0,0
15,10,0,5,7,5,5,5,7,0.0003889,0.0072727,1,1,2,0,0
16,10,0,4.4,6.1,3,3,5,7,0.0001219,0.0042851,1,1,1,0,0
17,10,0,3.4,4.6,3,3,5,5,0.0001066,0.0036804,1,1,1,0,0
18,4,0,3,4,3,3,3,4,4.05e-05,0.0013596,1,1,1,0,0
