depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,411,438,411,438,411,438,0.165891,0.287954,0,411,117,31,31,0
1,2,0,406,486.5,369,369,443,560,0.322078,0.450221,31,256,139,27,13,0
2,4,0,439.75,506.25,248,248,665,822,0.842221,1.11428,44,274,141,26,14,0
3,8,1,516.429,568.571,230,230,733,892,1.57642,2.04596,53,285,166,46,28,0
4,14,0,545.5,580.286,213,213,1243,1457,4.03115,5.22665,46,353,172,54,34,0
5,28,2,497.962,526.615,117,117,1128,1264,8.58425,10.6833,48,334,157,52,35,0
6,52,7,451.044,462.156,55,55,1426,1426,12.5945,15.6449,52,289,136,48,30,0
7,90,23,395.851,406.627,13,13,1405,1405,14.7044,18.4359,52,247,117,38,24,0
8,130,32,368.633,370.245,5,5,1142,1142,18.8628,24.1916,46,241,105,36,25,0
9,182,51,335.534,337.595,5,5,1216,1216,20.0381,25.8788,44,206,94,29,18,0
10,252,73,306.363,308.14,8,8,1073,1210,23.5898,31.0534,38,195,84,25,17,0
11,326,84,261.269,260.632,5,5,1015,1015,25.8621,34.4017,32,168,70,20,13,0
12,424,125,234.645,234.261,9,9,927,927,24.9283,33.9392,31,145,62,16,10,0
13,514,167,213.594,212.366,9,9,948,948,24.3568,33.8262,28,132,55,13,8,0
14,600,204,189.455,188.283,5,5,752,752,22.813,32.0683,25,113,48,10,7,0
15,666,223,165.079,163.381,5,5,678,678,20.7706,29.7206,22,97,40,8,5,0
16,762,267,140.931,140.073,5,5,775,775,16.4096,24.6853,19,80,34,6,3,0
17,798,291,120.659,121.057,8,8,478,478,12.8394,19.7535,17,67,28,4,2,0
18,838,297,97.7043,97.5767,5,5,466,466,9.75303,15.8905,13,55,22,3,1,0
19,864,345,80.7842,81.237,5,5,520,520,5.98737,10.6722,11,44,18,1,1,0
20,858,341,66.0097,67.7544,5,5,371,371,4.34995,8.07245,9,36,14,1,0,0
21,848,359,51.3701,52.9325,5,5,259,259,2.33299,4.80853,8,26,11,0,0,0
22,806,353,39.532,41.1369,5,5,228,228,1.27494,2.93241,6,19,8,0,0,0
23,726,319,28.9165,30.7224,5,5,132,132,0.569886,1.6991,4,14,6,0,0,0
24,688,294,20.5178,22.203,5,5,112,112,0.333742,1.14984,3,10,4,0,0,0
25,602,259,14.6618,16.309,5,5,77,77,0.138861,0.660761,3,7,3,0,0,1
26,460,197,10.7338,12.1293,5,5,41,41,0.0577331,0.352804,2,5,2,0,0,1
27,292,110,7.82967,9.01648,5,5,38,38,0.0207608,0.178531,2,4,1,0,0,1
28,134,52,6.35366,7.39024,5,5,32,32,0.0060733,0.0599927,2,3,1,0,0,0
29,34,14,6.4,7.55,5,5,18,18,0.001221,0.016674,2,3,1,0,0,1
30,8,4,7.5,8.75,5,5,11,12,0.000475,0.0047396,2,5,1,0,0,1
31,4,1,5,6,5,5,5,6,0.0001155,0.0015466,2,2,1,0,0,1
