depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,160,81,160,81,160,81,0.0355952,0.0943293,0,160,21,27,27
1,2,0,81.5,50.5,45,45,118,67,0.0474561,0.0793822,10,56,11,7,7
2,4,0,38.75,32.25,21,21,53,53,0.0175117,0.0400736,6,23,6,0,0
3,8,4,38.75,32.25,21,21,53,53,0,0.0017358,6,0,6,0,0
4,8,1,23.7143,22.1429,15,15,39,39,0.0106366,0.0310402,4,13,4,0,0
5,14,2,14.3333,15.4167,5,5,21,23,0.0044927,0.0207823,3,6,2,0,0
6,22,9,14.6923,15.6923,9,9,21,23,0.0018778,0.0109537,3,2,2,0,0
7,26,11,12.8667,13.8667,9,9,21,21,0.0009605,0.0093475,2,1,2,0,0
8,30,11,10.6842,11.7895,5,5,17,17,0.0014592,0.0125384,2,2,2,0,0
9,36,15,9.38095,10.4762,5,5,11,12,0.0004344,0.008006,2,0,1,0,0
10,32,8,7,8,5,5,11,11,0.0007497,0.0105937,2,1,1,0,0
11,16,0,5,6,5,5,5,6,0.0006758,0.0075721,2,2,1,0,0
