depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,1066,1155,1066,1155,1066,1155,0.902923,1.2207,0,1066,352
1,2,0,1045,2320,706,706,1384,1587,1.53824,1.81994,126,518,365
2,4,0,901.25,4045,205,205,1309,1505,2.48084,2.94084,138,407,325
3,8,0,890,7929,231,231,1559,1664,5.58408,6.62936,109,456,322
4,16,0,855.813,15175,53,53,1595,1595,12.8264,15.1341,92,519,306
5,32,1,698.813,25113,16,16,1625,1625,18.5081,22.2357,91,428,253
6,62,3,572.855,40156,52,52,1600,1600,28.1302,34.1712,68,379,209
7,118,11,469.703,62870,9,9,1629,1629,39.9727,49.4085,57,330,178
8,214,23,380.266,91137,9,9,1491,1491,54.5621,68.641,47,276,138
9,382,60,312.838,133556,9,9,1366,1366,65.6981,85.2172,44,227,118
10,644,112,264.155,188163,9,9,1271,1271,85.297,112.691,36,200,98
11,1054,177,227.638,264007,5,5,1320,1320,113.887,153.003,29,176,82
12,1722,329,194.057,365637,5,5,1163,1163,139.911,192.764,26,154,70
13,2704,553,165.162,486920,5,5,1599,1599,172.447,242.903,22,133,59
14,4034,917,144.261,633111,5,5,1300,1300,209.976,299.165,20,120,52
15,5690,1372,127.008,782486,5,5,1093,1093,241.722,351.923,18,109,45
16,7138,1826,115.224,888044,5,5,1124,1124,254.455,382.15,17,100,41
17,9076,2413,104.111,1.01439e+06,5,5,1025,1025,273.785,419.007,15,92,37
18,11044,3089,92.1643,1.08647e+06,5,5,944,944,270.222,432.902,14,83,33
19,12926,3829,81.7449,1.12323e+06,5,5,810,810,254.826,443.649,13,74,29
20,567,153,85.4021,38448,5,5,18602,18602,3595.6,3611.31,9,87,22
