depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,33,45,33,45,33,45,0.0004343,0.0124748,0,33,23
1,2,0,45.5,112,33,33,58,71,0.001101,0.020972,5,31,29
2,4,0,54.75,262,23,23,84,99,0.0031567,0.0487933,10,35,38
3,8,1,46.125,442,19,19,80,92,0.0035268,0.0584406,18,24,37
4,14,1,47.2857,796,19,19,90,93,0.0079991,0.120003,14,26,35
5,26,3,41.8846,1305,15,15,80,94,0.0116584,0.200342,13,27,32
6,46,4,34.7826,1936,9,9,107,107,0.0151607,0.261814,12,20,25
7,78,10,32.6923,3081,3,3,107,107,0.0276448,0.484646,9,23,25
8,130,21,28.3077,4437,3,3,119,119,0.0440615,0.735289,8,22,22
9,184,27,28.1576,6252,3,3,119,119,0.0576029,0.982286,8,20,21
10,276,47,26.6667,8864,3,3,122,122,0.0874919,1.46004,8,21,21
11,398,60,26.7839,12770,3,3,101,101,0.124672,2.10474,7,20,20
12,564,100,25.2074,16990,3,3,112,112,0.166464,2.75995,7,19,19
13,736,136,24.1549,21233,3,3,110,110,0.214254,3.56428,7,19,18
14,902,173,23.3659,25133,3,3,101,101,0.244028,4.07594,7,19,18
15,1022,214,22.8297,27709,3,3,110,113,0.265941,4.50285,7,19,18
16,976,195,22.373,25987,3,3,117,130,0.243833,4.0983,7,18,17
17,1086,228,22.3398,28723,3,3,126,144,0.263978,4.43721,7,17,17
18,1238,260,21.7205,31899,3,3,131,150,0.287715,4.81368,7,17,17
19,1292,295,20.7492,31795,3,3,135,151,0.290876,4.5669,7,16,16
20,1300,297,20.2,31172,3,3,112,129,0.27269,4.37347,7,16,16
21,1356,318,19.6165,31520,3,3,117,136,0.276602,4.39185,7,15,15
22,784,202,18.8112,17501,3,3,97,97,0.146477,2.35678,8,15,15
23,764,200,17.9254,16299,3,3,97,97,0.135875,2.18102,7,14,15
24,716,205,16.3883,13937,3,3,121,121,0.112751,1.8326,7,13,14
25,684,188,15.6404,12698,3,3,76,76,0.103688,1.65611,6,12,12
26,644,201,14.2593,10925,3,3,84,84,0.083756,1.35372,6,11,12
27,614,192,13.658,9982,3,3,81,81,0.0772991,1.26178,6,11,11
28,552,167,12.6159,8371,3,3,83,83,0.0610395,1.03277,6,9,10
29,320,111,11.1438,4308,3,3,70,70,0.0291402,0.514887,6,9,9
30,260,97,9.91538,3142,3,3,59,59,0.0219256,0.389307,5,8,9
31,238,87,8.55042,2519,3,3,45,45,0.0162509,0.307675,4,7,7
32,210,78,7.96667,2092,3,3,48,48,0.0118413,0.229331,4,6,6
33,148,61,6.11486,1157,3,3,36,36,0.0056206,0.118244,4,4,5
34,130,51,5.63077,947,3,3,33,33,0.0049295,0.105719,3,5,4
35,98,41,5.28571,666,3,3,29,29,0.0033315,0.0763594,3,4,4
36,76,33,5.15789,508,3,3,23,23,0.0024584,0.057441,3,4,4
37,52,20,5.26923,359,3,3,22,22,0.0016898,0.03966,3,4,4
38,42,13,4.57143,260,3,3,16,16,0.0011226,0.026096,2,3,3
39,32,11,3.875,165,3,3,13,13,0.000741,0.0237947,2,3,2
40,22,8,3,89,3,3,10,10,0.0003212,0.0088019,2,2,1
41,8,3,3.125,35,3,3,7,7,0.0001157,0.0039516,2,2,2
42,6,1,2.83333,23,3,3,5,5,0.0001635,0.0032274,1,2,1
