depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,76,89,76,89,76,89,0.0056252,0.0265043,0,76,18,0,0,0
1,2,1,77,90,77,90,77,90,0.0118025,0.0314382,0,77,18,0,0,0
2,2,0,77,90,77,77,77,90,0.0313373,0.0713264,0,77,18,0,0,0
3,4,0,65.5,76,55,55,76,76,0.0395426,0.109998,0,65,15,0,0,0
4,8,0,61.75,71.75,51,51,78,78,0.0766852,0.199899,0,61,14,0,0,0
5,16,0,57.25,66.625,47,47,78,78,0.135064,0.367323,0,57,13,0,0,0
6,32,0,52.6875,61.25,35,35,78,78,0.236789,0.648514,2,52,12,0,0,0
7,64,0,47.4375,54.8438,28,28,81,81,0.426551,1.1512,1,47,10,0,0,0
8,128,0,41.8594,48.0156,21,21,78,78,0.684557,1.92755,1,41,9,0,0,0
9,214,0,37,42.1495,15,15,77,77,0.880621,2.62957,1,34,7,0,0,0
10,160,0,35.3125,40.1437,13,13,76,76,0.566001,1.73215,2,31,7,0,0,2
11,196,0,29.8673,33.7194,9,9,76,76,0.500136,1.61047,1,24,6,0,0,3
12,184,0,22.6467,25.4837,5,5,68,68,0.252361,0.952769,2,15,4,0,0,4
13,170,0,20.2529,22.8176,9,9,46,46,0.092805,0.49113,2,9,4,0,0,4
14,248,58,20.0895,22.6895,9,9,46,46,0.0714108,0.393413,2,6,4,0,0,4
15,334,100,19.8077,22.3504,5,5,46,46,0.0669626,0.405672,2,4,4,0,0,4
16,418,45,19.1582,21.6193,5,5,46,46,0.175485,0.9253,2,7,3,0,0,3
17,636,125,18.7534,21.09,5,5,46,46,0.205012,1.12129,2,6,3,0,0,3
18,890,145,18.5691,20.851,5,5,46,46,0.268651,1.64925,2,6,3,0,0,3
19,1244,178,18.1623,20.4015,5,5,46,46,0.365703,2.43438,2,6,3,0,0,3
20,1648,264,17.7984,19.9769,5,5,46,46,0.422202,3.1835,2,6,3,0,0,3
21,2054,301,17.2145,19.3394,5,5,46,46,0.468522,4.16,2,5,3,0,0,3
22,2464,332,16.8227,18.8917,5,5,46,46,0.554802,5.42536,2,5,3,0,0,3
23,2914,368,16.4454,18.4647,5,5,36,36,0.640549,7.17839,2,5,3,0,0,3
24,3472,440,15.7596,17.7032,5,5,36,36,0.73011,9.38833,2,5,3,0,0,3
25,4264,492,15.2039,17.0665,5,5,36,36,0.872594,13.8157,2,5,2,0,0,2
26,5036,530,14.8178,16.6303,5,5,36,36,1.02792,18.4399,2,5,2,0,0,2
27,6114,709,14.328,16.0451,5,5,36,36,1.17583,23.7414,2,5,2,0,0,2
28,7484,867,13.8598,15.4871,5,5,36,36,1.39429,45.1152,2,5,2,0,0,2
29,7040,726,13.9921,15.6611,5,5,29,29,1.33208,45.204,2,5,2,0,0,2
30,7926,886,13.6442,15.2382,5,5,29,29,1.41121,58.1955,2,4,2,0,0,2
31,8948,1041,13.2749,14.7998,5,5,29,29,1.52978,77.2244,2,4,2,0,0,2
32,8866,1171,13.0144,14.5288,5,5,29,29,1.40332,78.5658,2,4,2,0,0,2
33,8532,1151,12.6272,14.0801,5,5,29,29,1.26163,84.6683,2,4,2,0,0,2
34,7472,1052,12.5051,13.9787,5,5,28,28,1.02331,74.6884,2,4,2,0,0,2
35,6644,954,11.8039,13.1503,5,5,28,28,0.804949,69.304,2,3,2,0,0,2
36,5556,832,11.474,12.7955,5,5,28,28,0.591065,59.9144,2,3,2,0,0,2
37,4536,700,11,12.2453,5,5,24,24,0.422581,48.9091,2,3,2,0,0,2
38,3608,511,10.5418,11.7414,5,5,24,24,0.287788,40.6862,2,3,1,0,0,1
39,2536,269,10.1972,11.3948,5,5,24,24,0.183975,29.7349,2,2,1,0,0,1
40,2096,183,9.85729,11.0298,5,5,24,24,0.13664,25.2942,2,2,1,0,0,1
41,1706,129,9.55739,10.707,5,5,24,24,0.103474,21.7401,2,2,1,0,0,1
42,1230,59,9.14688,10.2801,5,5,24,24,0.0672863,14.8243,2,2,1,0,0,1
43,936,33,8.77298,9.8959,5,5,18,18,0.0457066,10.7748,2,2,1,0,0,1
44,684,21,8.60181,9.70437,5,5,18,18,0.0333666,7.45366,2,2,1,0,0,1
45,472,9,8.65443,9.7689,5,5,18,18,0.0234743,5.158,2,2,1,0,0,1
46,350,6,8.34012,9.44767,5,5,18,18,0.016544,3.67,2,2,1,0,0,1
47,250,2,7.8629,8.93145,5,5,11,11,0.0111568,2.33694,2,2,1,0,0,1
48,158,0,8.02532,9.06962,5,5,11,11,0.0071525,1.4987,2,2,1,0,0,1
49,100,0,7.6,8.62,5,5,11,11,0.004649,0.821529,2,2,1,0,0,1
50,64,0,7.21875,8.23438,5,5,11,11,0.0027752,0.414826,2,2,1,0,0,1
51,34,0,6.94118,7.94118,5,5,11,11,0.0014501,0.18725,2,2,1,0,0,1
52,20,0,6.2,7.2,5,5,11,11,0.0008417,0.0946166,2,2,1,0,0,1
53,4,0,8,9,5,5,11,11,0.0001701,0.0469989,2,2,1,0,0,1
54,4,0,5,6,5,5,5,6,0.0001469,0.0023049,3,2,1,0,0,1
