depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,219,248,219,248,219,248,0.005674,0.0773816,0,219,191,162,162
1,2,0,198.5,225,186,211,211,211,0.006375,0.0675599,87,112,172,146,85
2,4,0,178.5,205.75,154,176,191,191,0.0116102,0.12666,77,100,154,126,71
3,8,0,152.375,177.125,120,143,172,172,0.015054,0.185584,68,87,129,104,60
4,16,0,135.812,159.625,104,109,156,156,0.0311232,0.338463,57,77,113,89,51
5,32,0,115.344,136.938,87,87,153,153,0.0500653,0.53031,50,62,94,72,40
6,64,0,100.828,120.734,71,79,138,138,0.0718889,0.914724,42,57,80,60,35
7,128,0,87.6641,105.938,61,61,115,115,0.119762,1.56883,35,50,68,50,29
8,256,0,76.6758,93.4727,46,49,110,110,0.208008,2.76236,30,44,58,42,25
9,512,0,67.0664,82.4238,33,40,104,104,0.362173,4.87943,25,39,50,34,21
10,1012,0,59.3063,73.6453,17,22,94,94,0.624119,8.6233,21,35,43,29,18
11,1982,0,52.939,66.2275,3,4,89,89,1.07462,15.2281,18,31,38,24,15
12,3626,0,47.2543,59.6156,3,3,79,79,1.74055,25.0883,15,29,33,20,13
13,5154,0,41.6118,52.9226,3,3,75,75,2.16474,31.7819,13,25,28,17,11
14,6454,0,35.6597,45.7268,3,3,75,75,2.30933,34.265,11,22,23,13,9
15,7314,0,30.0407,38.7725,3,3,68,68,2.21003,33.7122,9,19,19,10,7
16,6282,0,24.6387,31.9975,3,3,63,63,1.54353,24.2494,7,16,15,8,5
17,4144,0,19.8827,25.9802,3,3,56,56,0.809456,13.2373,5,13,12,5,4
18,2532,0,16.5604,21.7077,3,3,52,52,0.409729,6.88185,4,11,9,4,3
19,1618,1,13.4947,17.8145,3,3,41,41,0.208015,3.70179,3,9,7,3,2
20,1384,2,12.157,16.1027,3,3,33,33,0.15809,2.87298,2,8,6,2,2
21,1074,1,9.93942,13.2684,3,3,26,26,0.0931111,1.68952,2,6,4,1,1
22,918,1,8.38059,11.4537,3,3,22,22,0.0650143,1.24232,2,5,3,0,0
23,840,3,7.24134,9.91278,3,3,19,19,0.0529119,1.05278,1,5,3,0,0
24,714,3,5.97328,8.2827,3,3,17,17,0.0358337,0.749305,1,4,2,0,0
25,540,12,4.7178,6.52083,3,3,12,12,0.0181934,0.399534,1,3,1,0,0
26,490,18,3.86017,5.26907,3,3,7,7,0.0139996,0.347733,1,3,1,0,0
27,404,18,3.27979,4.41969,3,3,5,5,0.0092139,0.261885,0,2,1,0,0
28,302,33,3.00743,4.01115,3,3,5,5,0.0055142,0.174977,0,2,1,0,0
29,212,49,3,4,3,3,3,4,0.0034529,0.122318,0,3,1,0,0
30,24,12,3,4,3,3,3,4,0.0002517,0.0095824,0,3,1,0,0
