depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,72,83,72,83,72,83,0.0034737,0.0230188,0,72,35
1,2,0,87.5,214,85,90,90,101,0.0054257,0.0281812,12,46,41
2,4,0,95.75,472,53,53,136,151,0.0154979,0.0691269,11,57,42
3,8,0,78.375,781,22,22,130,173,0.0231492,0.0991986,14,43,32
4,16,2,64.625,1300,17,17,160,218,0.0354254,0.148943,12,39,31
5,28,6,56.8929,2014,21,21,156,212,0.0420718,0.18863,13,35,29
6,44,8,52.8182,2917,21,21,158,158,0.0669566,0.294963,12,34,25
7,72,14,48.2778,4390,15,15,162,162,0.0889596,0.417205,11,30,24
8,116,26,41.8793,6144,8,8,145,160,0.120945,0.57736,10,28,20
9,178,39,35.6517,7947,12,12,153,153,0.158665,0.756478,8,24,16
10,274,75,28.7482,9927,7,7,134,134,0.200451,0.983405,7,22,14
11,390,112,24,11851,4,4,114,114,0.222285,1.13781,6,19,12
12,526,154,19.4087,12937,4,4,95,95,0.233713,1.24501,5,16,9
13,680,212,15.5118,13398,4,4,81,81,0.215671,1.27162,4,13,7
14,782,256,12.2059,12210,4,4,69,69,0.184729,1.15159,3,10,5
15,832,275,9.93269,10586,4,4,62,62,0.149772,1.01144,3,9,4
16,770,256,8.07532,7975,4,4,43,43,0.0897827,0.718727,2,7,3
17,628,204,6.46338,5180,4,4,33,33,0.0513815,0.465179,2,5,2
18,464,150,5.01724,2960,4,4,34,34,0.0235012,0.259704,2,4,2
19,262,78,4.11069,1375,4,4,24,24,0.0089728,0.117649,2,3,1
20,100,28,3.78,479,4,4,13,13,0.0029326,0.0401475,2,3,1
21,26,6,3.53846,116,4,4,7,7,0.0006487,0.0094842,2,2,1
22,4,2,2,10,4,4,4,5,5.5e-05,0.0010399,2,3,1
