depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,18,24,18,24,18,24,0.0002083,0.0065735,0,18,11
1,2,0,14,35,14,14,14,17,0.0003605,0.0077074,0,14,7
2,4,1,14,69,15,19,22,22,0.0005452,0.013144,0,18,11
3,6,0,16.5,123,10,10,24,24,0.0010143,0.0230902,0,16,9
4,12,2,13.9167,210,9,9,29,29,0.0018102,0.0419401,0,16,9
5,20,5,11.55,295,8,8,31,31,0.0033474,0.0752827,0,15,8
6,30,6,11.1333,437,3,3,32,32,0.0049451,0.111372,0,13,7
7,44,12,9.18182,541,7,7,25,25,0.0046274,0.116802,0,12,6
8,58,14,8.84483,695,5,5,27,27,0.0061435,0.155074,0,11,6
9,78,21,7.89744,841,3,3,31,31,0.0088056,0.204358,0,10,5
10,96,23,7.63542,1012,3,3,25,25,0.0071725,0.191307,0,10,5
11,110,30,6.8,1036,3,3,23,23,0.0059833,0.176255,0,9,4
12,122,38,6,1021,3,3,22,22,0.0058853,0.173914,0,8,4
13,128,33,5.27344,943,3,3,21,21,0.0046813,0.156484,0,7,3
14,110,31,4.76364,726,3,3,24,24,0.003113,0.109546,0,6,2
15,102,27,4.2549,601,3,3,16,16,0.0020718,0.0863178,0,5,2
16,82,31,3.13415,355,3,3,15,15,0.0009924,0.0517957,0,5,2
17,44,15,2.52273,152,3,3,7,7,0.0002428,0.021524,0,3,1
18,24,11,1.875,61,3,3,7,7,4.93e-05,0.0093561,0,3,1
19,8,3,2.125,23,3,3,5,5,1.7e-05,0.0036617,0,3,1
20,2,0,3,8,3,3,3,4,0,0.0010201,0,3,1
