depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,112,120,112,120,112,120,0.016641,0.0413373,0,112,27,0,0
1,2,0,188,203,116,116,260,266,0.105843,0.189408,0,188,51,8,8
2,4,0,178.25,189,69,69,319,348,0.185005,0.321815,0,178,47,9,9
3,8,0,147.125,154.375,37,37,366,429,0.270103,0.483256,0,147,38,7,7
4,16,5,150.182,157.727,29,29,328,328,0.358869,0.653544,0,150,40,7,7
5,22,7,160.067,169.533,45,45,352,352,0.544136,0.96508,0,160,43,9,9
6,30,5,125.08,132.76,19,19,295,295,0.586245,1.1315,0,125,31,5,5
7,50,14,100.639,109.083,5,5,254,254,0.521194,1.1469,0,100,25,2,2
8,72,15,75.8772,81.3509,5,5,231,231,0.541667,1.28746,0,75,18,1,1
9,110,33,70.2987,75,5,5,219,219,0.561473,1.47248,0,70,16,1,1
10,146,43,63.6019,69.4078,5,5,265,265,0.685543,1.80065,0,63,15,1,1
11,186,55,56.5802,62.1069,5,5,289,289,0.656126,1.89515,0,56,13,0,0
12,244,71,43.0058,47.896,5,5,174,174,0.514945,1.76304,0,43,9,0,0
13,306,86,37.2455,41.7682,5,5,148,148,0.490235,1.84653,0,37,8,0,0
14,378,103,30.7491,34.7527,5,5,125,125,0.427344,1.82836,0,30,6,0,0
15,428,109,24.953,28.4013,5,5,168,168,0.374275,1.70607,0,24,5,0,0
16,482,113,18.6098,21.084,5,5,130,130,0.239246,1.38306,0,18,4,0,0
17,490,105,14.2805,16.4468,5,5,80,80,0.148602,1.06924,0,14,3,0,0
18,424,74,11.2571,13.0829,5,5,78,78,0.0749807,0.727334,0,11,2,0,0
19,326,52,9.0365,10.6752,5,5,41,41,0.0298472,0.443787,0,9,1,0,0
20,210,26,7.84239,9.38043,5,5,27,27,0.0111566,0.250776,0,7,1,0,0
21,130,11,7.03361,8.42017,5,5,19,19,0.0050368,0.141226,0,7,1,0,0
22,60,2,6.55172,7.84483,5,5,17,17,0.0015202,0.0622812,0,6,1,0,0
23,24,0,5.5,6.625,5,5,9,9,0.0001773,0.0198428,0,5,1,0,0
24,4,0,6,7.25,5,5,9,9,5.85e-05,0.0036879,0,6,1,0,0
25,2,0,5,6,5,5,5,6,0,0.0013887,0,5,1,0,0
