depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,196,102,196,102,196,102,0.0352555,0.0895331,0,196,27,35,35
1,2,0,103,67,57,41,149,149,0.0843681,0.121158,11,74,15,10,10
2,4,1,72.3333,50.3333,57,41,103,103,0.0286237,0.0487199,10,25,11,4,2
3,6,1,42.4,34.4,15,15,57,52,0.0139987,0.0319207,6,17,7,0,0
4,10,3,30.2857,25.5714,5,5,57,52,0.0012696,0.007481,5,4,5,0,0
5,12,3,21.8889,20.7778,11,11,35,35,0.0055617,0.0175072,3,8,3,0,0
6,18,5,15.4615,15.3077,5,5,25,25,0.0025276,0.0142188,3,4,2,0,0
7,22,10,15.6667,15.6667,11,11,25,25,0.0005034,0.0061984,2,0,2,0,0
8,24,8,11,12,11,11,11,12,0.0014604,0.0106817,2,2,2,0,0
9,32,14,9.66667,10.6667,5,5,11,12,0.000152,0.0053382,2,0,1,0,0
10,28,4,6,7,5,5,11,11,0.0007562,0.0097927,2,2,1,0,0
11,8,0,5,6,5,5,5,6,0.0003005,0.0035506,3,2,1,0,0
