depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,267,194,267,194,267,194,0.0124952,0.184274,0,267,156,229,229
1,2,0,208,158.5,195,152,221,221,0.0178349,0.195945,57,136,121,170,116
2,4,0,183.25,151,162,128,212,212,0.01681,0.244402,54,125,113,145,103
3,8,0,155,135.875,126,106,192,192,0.0180619,0.313434,53,87,100,120,70
4,16,1,137.133,124.4,99,97,190,190,0.0325079,0.509616,54,68,91,104,52
5,30,3,130.148,120.556,75,75,208,208,0.0459735,0.788027,50,66,88,98,51
6,54,6,119.688,114.208,58,58,217,217,0.0794094,1.25173,50,60,83,89,46
7,96,12,115.845,114.405,36,36,252,252,0.120592,2.11601,48,60,84,85,46
8,168,34,112.679,113.731,34,34,244,244,0.162137,2.75234,53,50,84,83,38
9,264,67,106.66,108.97,34,34,255,255,0.181392,3.17002,55,39,80,77,29
10,370,108,102.267,105.927,23,23,250,250,0.204979,3.53375,56,33,77,74,24
11,494,175,99.1003,103.307,17,17,245,245,0.176608,3.18874,60,23,75,71,17
12,588,223,96.726,101.205,17,17,235,235,0.163364,3.08242,61,20,73,69,14
13,664,267,93.8489,98.4081,16,16,218,218,0.142529,2.72665,61,15,71,66,11
14,750,274,89.3172,94.0105,16,16,210,210,0.198774,3.72306,56,18,67,63,13
15,888,372,85.9767,90.6395,12,12,199,199,0.12488,2.5636,58,11,65,60,7
16,976,322,82.3823,87.0734,12,12,192,192,0.308468,5.66451,48,21,62,57,15
17,1170,333,76.4074,81.1625,12,12,186,186,0.407167,7.73173,43,22,57,52,15
18,1428,509,72.7486,77.4995,12,12,182,182,0.30986,6.15512,44,16,54,49,11
19,1558,587,70.9537,75.7261,12,12,176,176,0.323204,6.2727,43,15,52,48,10
20,1780,712,69.3052,73.9972,12,12,165,165,0.280872,5.63594,44,12,51,46,8
21,1958,746,66.1262,70.7005,12,12,149,149,0.316812,6.43908,41,12,48,44,8
22,2194,962,63.2484,67.8093,8,8,149,149,0.145725,3.57299,43,5,46,41,3
23,2320,733,59.1279,63.8154,8,8,145,145,0.488327,9.83364,34,15,43,38,9
24,2622,697,54.2743,59.0488,8,8,134,134,0.698775,13.1789,30,17,38,34,11
25,3190,1055,51.8042,56.6276,7,7,128,128,0.552841,11.2256,29,12,36,32,7
26,3468,1223,49.9483,54.7038,7,7,120,120,0.539429,11.0445,28,11,35,30,7
27,3830,1464,47.7959,52.4848,7,7,113,113,0.446974,9.59583,28,9,33,28,5
28,4118,1421,43.9499,48.4227,7,7,99,99,0.514441,11.1921,25,9,30,26,5
29,4516,1971,42.0613,46.4428,7,7,99,99,0.189455,5.32555,26,4,28,24,2
30,4724,1577,39.1395,43.4312,7,7,95,95,0.538581,11.8279,22,9,26,22,5
31,5058,1197,35.2725,39.4343,7,7,92,92,0.795389,17.1783,18,11,23,19,5
32,5422,1579,33.2394,37.3362,7,7,86,86,0.671232,14.4217,18,9,22,18,4
33,5836,1999,31.9745,36.0532,7,7,79,79,0.537963,12.0624,17,7,21,17,3
34,6260,2383,30.5752,34.5411,7,7,67,67,0.412034,9.87802,17,5,19,15,3
35,6650,2133,27.7363,31.5377,5,5,62,62,0.591399,13.4283,14,7,17,13,3
36,7340,2813,25.7502,29.4606,5,5,55,55,0.355198,9.25026,14,4,16,12,2
37,7642,2735,23.8133,27.3521,5,5,55,55,0.430178,10.5055,12,4,14,11,2
38,8298,2331,20.7585,24.1344,5,5,50,50,0.627639,14.6737,10,6,12,8,2
39,8968,3153,19.3138,22.5742,5,5,45,45,0.42502,11.1761,10,4,11,8,1
40,9514,3539,18.1608,21.3461,5,5,41,41,0.353184,9.82233,9,3,10,7,1
41,10240,4177,17.4603,20.5548,5,5,35,35,0.273556,8.63426,9,2,9,6,1
42,10758,3945,15.9561,18.8666,5,5,35,35,0.339397,10.0505,7,3,8,5,1
43,11756,4874,14.95,17.7716,5,5,30,30,0.187112,7.30332,7,1,8,5,0
44,12078,4462,13.6935,16.3839,3,3,29,29,0.276814,9.01526,6,2,7,4,0
45,12320,3068,11.6393,14.2281,3,3,26,26,0.519116,14.0424,5,3,5,3,0
46,13282,4776,10.8689,13.382,3,3,21,21,0.287371,9.75176,5,2,5,2,0
47,13722,5364,10.146,12.5912,3,3,18,18,0.215079,8.60026,4,1,4,2,0
48,13864,4232,8.52834,10.7507,3,3,18,18,0.295833,10.3993,3,2,3,1,0
49,13850,5821,8.04646,10.2228,3,3,15,15,0.104421,6.21295,3,0,3,1,0
50,13718,5200,6.93285,8.90185,3,3,13,13,0.108837,6.10173,3,1,2,1,0
51,12884,3606,5.68689,7.48879,3,3,11,11,0.155739,7.25388,2,1,2,0,0
52,9852,2449,4.9384,6.66162,3,3,9,9,0.111227,5.36683,2,1,1,0,0
53,7572,2049,4.54626,6.24697,3,3,7,7,0.0745783,3.83696,2,1,1,0,0
54,6302,2298,4.27622,5.91409,3,3,7,7,0.0254345,2.20027,2,0,1,0,0
55,4760,0,3.00021,4.00042,3,3,4,4,0.0587991,2.3321,1,1,1,0,0
