depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,1066,1155,1066,1155,1066,1155,0.89465,1.22115,0,1066,352
1,2,0,1045,2320,706,706,1384,1587,1.54201,1.8475,126,518,365
2,4,0,892,3992,205,205,1403,1719,2.32443,2.80603,137,414,320
3,8,0,873.125,7751,231,231,1684,2048,6.01905,7.0645,105,444,311
4,16,0,775.375,13772,53,53,1786,2014,12.0569,14.2681,78,487,273
5,32,2,561.969,20194,16,16,1818,1818,15.4864,18.4044,74,348,207
6,60,5,497.833,33496,15,15,1986,1986,23.6441,28.7891,61,330,186
7,110,22,384.755,47945,9,9,1899,1899,34.5323,41.7317,54,298,163
8,176,25,358.08,71245,9,9,1914,1914,46.1509,57.1732,45,268,139
9,300,53,292.237,98733,5,5,1598,1598,59.667,73.7372,40,229,115
10,488,112,254.961,139170,5,5,1357,1357,68.3308,87.4711,40,200,105
11,742,144,229.402,190528,5,5,1706,1706,91.2137,119.379,31,187,88
12,1178,258,193.375,252412,5,5,1545,1545,112.161,148.858,27,162,74
13,1784,396,169.103,333119,5,5,1491,1491,128.918,178.624,24,140,63
14,2620,653,148.672,427950,5,5,1277,1277,162.371,227.017,21,129,56
15,3582,897,135.174,530656,5,5,1213,1213,179.582,257.534,20,116,50
16,4660,1221,124.491,634163,5,5,1355,1355,204.686,300.219,19,109,46
17,253,33,183.419,44585,5,5,12744,12744,3295.88,3615.9,102,154,56
