depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,18,24,18,24,18,24,0.0003551,0.0142312,0,18,11
1,2,0,14,17.5,14,14,14,17,0.0005735,0.0170279,0,14,7
2,4,1,18.6667,23,15,19,22,22,0.0011089,0.0290196,0,18,11
3,6,0,16.5,20.5,10,10,24,24,0.0026768,0.0717254,0,16,9
4,12,2,16.7,21,9,9,29,29,0.0048954,0.107391,0,16,9
5,20,5,15.4,19.6667,8,8,31,31,0.0036859,0.0861608,0,15,8
6,30,6,13.9167,18.2083,3,3,32,32,0.0055228,0.13019,0,13,7
7,44,12,12.625,16.9062,7,7,25,25,0.0058975,0.14945,0,12,6
8,58,14,11.6591,15.7955,5,5,27,27,0.0075356,0.196663,0,11,6
9,78,21,10.807,14.7544,3,3,31,31,0.0100983,0.262781,0,10,5
10,96,23,10.0411,13.863,3,3,25,25,0.00991,0.270871,0,10,5
11,110,30,9.35,12.95,3,3,23,23,0.0081842,0.225584,0,9,4
12,122,38,8.71429,12.1548,3,3,22,22,0.0058216,0.17378,0,8,4
13,128,33,7.10526,9.92632,3,3,21,21,0.00433,0.15522,0,7,3
14,110,31,6.63291,9.18987,3,3,24,24,0.0032431,0.11872,0,6,2
15,102,27,5.78667,8.01333,3,3,16,16,0.002365,0.101457,0,5,2
16,82,31,5.03922,6.96078,3,3,15,15,0.0010954,0.0598727,0,5,2
17,44,15,3.82759,5.24138,3,3,7,7,0.0003913,0.0364631,0,3,1
18,24,11,3.46154,4.69231,3,3,7,7,7.25e-05,0.0137685,0,3,1
19,8,3,3.4,4.6,3,3,5,5,2.51e-05,0.004418,0,3,1
20,2,0,3,4,3,3,3,4,0,0.0012033,0,3,1
