depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,171,195,171,195,171,195,0.0043269,0.0520856,0,171,148,124,124
1,2,0,147.5,168.5,145,150,150,166,0.0051804,0.047019,65,81,125,104,58
2,4,0,126.5,146.25,124,125,130,145,0.0072631,0.0826366,55,69,105,85,47
3,8,0,107.75,126.25,105,105,110,126,0.0113692,0.133192,46,60,87,68,39
4,16,0,95.6875,113.188,85,85,108,108,0.0211223,0.213061,38,55,76,58,33
5,32,0,85.375,102,68,68,99,99,0.0386829,0.398216,32,51,67,50,29
6,64,0,75.8438,91.6875,44,44,87,87,0.0518846,0.62303,29,44,58,42,24
7,128,0,65.5078,80.4766,35,35,84,84,0.090377,1.08375,24,39,49,34,20
8,256,0,56.7852,70.9492,32,32,88,88,0.154464,1.88057,20,34,41,27,16
9,510,0,49.1059,62.4275,17,20,79,79,0.268513,3.31306,16,30,34,21,13
10,996,0,42.3474,54.4679,3,4,66,66,0.464567,5.71091,13,27,29,17,10
11,1876,0,36.9829,48.113,3,3,65,65,0.74119,9.4651,11,24,24,13,8
12,3236,0,32.0856,42.2744,3,3,57,57,1.08172,14.1225,9,20,20,10,7
13,4768,0,27.0887,36.2152,3,3,46,46,1.3891,18.122,7,17,17,7,5
14,4998,0,22.4238,30.2455,3,3,38,38,1.13365,15.2964,6,15,13,5,4
15,4218,0,18.1517,24.5076,3,3,34,34,0.754728,10.6264,5,12,10,4,3
16,2452,0,14.7104,19.9152,3,3,30,30,0.3423,5.12159,3,10,8,3,2
17,1626,1,12.7218,17.0486,3,3,28,28,0.187719,3.00648,3,9,6,2,1
18,1174,2,11.7039,15.5196,3,3,27,27,0.122655,2.08491,2,8,6,2,1
19,964,2,9.30561,12.4584,3,3,24,24,0.0792093,1.41394,1,6,4,1,1
20,684,3,7.69604,9.837,3,3,21,21,0.0415103,0.780095,1,5,3,1,1
21,522,2,6.41731,8.33846,3,3,17,17,0.0247085,0.440838,1,4,2,0,0
22,474,9,5.42796,7.50538,3,3,16,16,0.0176947,0.336257,1,3,2,0,0
23,392,8,4.1901,5.77604,3,3,14,14,0.0098374,0.214162,1,2,1,0,0
24,312,5,3.18567,4.27687,3,3,8,8,0.0070064,0.163295,0,2,1,0,0
25,240,3,3.88608,5.32911,3,3,5,5,0.0070778,0.178388,0,3,1,0,0
26,140,1,3,4,3,3,3,4,0.0024508,0.0714622,0,2,1,0,0
27,112,6,3.0566,4.08491,3,3,5,5,0.0024206,0.0685298,0,3,1,0,0
28,28,2,3.92308,5.38462,3,3,5,5,0.0008205,0.0205676,0,3,1,0,0
29,10,0,3,4,3,3,3,4,0.0001622,0.0044349,1,2,1,0,0
30,10,5,3,4,3,3,3,4,9.98e-05,0.003818,0,3,1,0,0
