depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,53,63,53,63,53,63,0.003949,0.0211898,0,53,12,0,0,0
1,2,1,53,63,53,63,53,63,0.0068211,0.0228038,0,53,12,0,0,0
2,2,0,46,55,39,47,53,53,0.0088199,0.0352001,0,46,10,0,0,0
3,4,0,45,53.75,35,39,53,53,0.0194521,0.0726687,0,45,10,0,0,0
4,8,0,40.5,48.375,21,26,56,56,0.0339549,0.126285,0,40,9,0,0,0
5,16,0,39.375,47,21,21,56,56,0.0697705,0.236202,0,39,9,0,0,0
6,32,0,37.75,44.9688,19,19,56,56,0.121882,0.427186,0,37,8,0,0,0
7,64,0,34.8125,41.4062,13,13,53,53,0.2121,0.747175,0,34,7,0,0,0
8,128,0,30.8125,36.5938,9,9,53,53,0.347963,1.28652,2,30,6,0,0,0
9,256,0,27.2344,32.2344,9,9,53,53,0.567999,2.1652,2,26,6,0,0,0
10,288,0,25.2639,29.6528,9,9,52,52,0.507677,2.04764,2,23,5,0,0,1
11,168,0,21.6071,25.2679,9,9,53,53,0.189244,0.908475,1,18,4,0,0,2
12,174,0,18.0977,21.2414,5,5,52,52,0.149115,0.74642,1,15,3,0,0,3
13,74,0,16.2973,19.3514,9,9,31,31,0.0321483,0.182951,1,8,3,0,0,3
14,106,35,17.338,20.5352,9,9,31,31,0.0195668,0.117809,2,4,3,0,0,3
15,128,0,16.1719,19.2969,9,9,31,31,0.0320824,0.253976,1,6,3,0,0,3
16,180,32,15.7297,18.8446,9,9,31,31,0.0242285,0.226062,2,5,3,0,0,3
17,218,42,14.625,17.6136,9,9,31,31,0.025092,0.246102,2,4,3,0,0,3
18,282,31,13.239,16.1315,9,9,31,31,0.0420336,0.381536,1,5,3,0,0,3
19,414,72,12.614,15.3947,9,9,31,31,0.0492072,0.462627,2,4,2,0,0,2
20,558,137,11.9454,14.6247,9,9,31,31,0.0486959,0.498547,1,3,2,0,0,2
21,678,114,11.4894,14.0957,9,9,31,31,0.0769527,0.740612,1,4,2,0,0,2
22,892,199,11.5108,14.1255,5,5,31,31,0.089423,0.878875,1,3,2,0,0,2
23,1170,214,11.2301,13.7782,5,5,31,31,0.113879,1.17848,1,3,2,0,0,2
24,1534,192,10.7511,13.1855,5,5,21,21,0.144131,1.59454,1,3,2,0,0,2
25,1462,132,10.9233,13.4008,5,5,21,21,0.147485,1.65222,1,3,2,0,0,2
26,1462,141,11.2695,13.8335,5,5,21,21,0.168684,1.80369,1,4,2,0,0,2
27,1626,113,11.2062,13.7548,5,5,21,21,0.205182,2.14491,1,4,2,0,0,2
28,1810,91,11.1652,13.7039,5,5,21,21,0.227099,2.46009,1,4,2,0,0,2
29,1798,44,10.8803,13.3478,5,5,17,17,0.211758,2.43368,1,4,2,0,0,2
30,1624,27,10.5867,12.9806,5,5,17,17,0.176783,2.14105,1,4,2,0,0,2
31,1364,23,10.5585,12.9448,5,5,17,17,0.145249,1.83051,1,4,2,0,0,2
32,1170,18,10.5226,12.8993,5,5,15,17,0.123561,1.61884,1,4,2,0,0,2
33,974,17,10.3981,12.7429,5,5,15,17,0.100378,1.36266,1,4,2,0,0,2
34,786,12,10.3979,12.7416,5,5,15,17,0.0816354,1.13985,1,4,2,0,0,2
