depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,218,249,218,249,218,249,0.0052136,0.0650066,0,218,187,156,156
1,2,0,188,219,183,193,193,210,0.008238,0.0672967,79,115,158,127,79
2,4,0,166.5,193,148,166,184,184,0.0116979,0.112543,66,101,134,107,65
3,8,0,143.25,168,121,132,162,162,0.0136459,0.149974,59,81,114,89,51
4,16,0,127.562,152,108,110,142,142,0.0224493,0.259014,51,72,100,76,44
5,32,0,116.312,139.875,102,102,136,136,0.0423013,0.48394,44,67,90,66,39
6,64,0,104.766,127.094,81,82,128,128,0.0717124,0.844362,40,59,79,57,33
7,110,0,93.2455,114.227,63,65,125,125,0.109332,1.30155,34,53,69,48,28
8,190,0,83.7211,103.621,52,63,117,117,0.170266,2.04279,30,48,61,41,24
9,318,0,76.5314,95.0566,43,54,106,106,0.260634,3.16072,26,45,55,36,22
10,460,0,69.75,87.113,36,45,103,103,0.341106,4.16223,23,41,49,32,20
11,642,0,63.4969,79.7383,25,33,96,96,0.435096,5.37939,20,38,44,28,18
12,842,0,57.785,72.8848,16,21,96,96,0.522936,6.5075,18,36,40,25,16
13,1036,0,52.7606,66.7539,3,4,90,90,0.587537,7.52938,16,33,36,22,15
14,1270,0,48.3567,61.3583,3,3,94,94,0.657064,8.63527,14,31,33,20,14
15,1474,0,44.0902,56.0624,3,3,96,96,0.693864,9.25983,12,29,29,18,12
16,1636,0,39.9817,50.9126,3,3,84,84,0.693379,9.51522,10,27,26,16,11
17,1790,0,36.0575,45.9039,3,3,84,84,0.689513,9.56559,9,24,24,14,10
18,1846,0,31.8884,40.4962,3,3,82,82,0.60527,8.64226,8,21,20,12,9
19,1900,0,28.1263,35.6921,3,3,71,71,0.537009,7.69422,7,18,18,10,7
20,1904,0,25.157,31.9107,3,3,75,75,0.469802,6.80081,6,16,15,9,6
21,1936,0,22.2185,28.1049,3,3,71,71,0.407046,5.98564,5,14,13,7,5
22,1840,0,19.2114,24.3435,3,3,65,65,0.322978,4.77759,5,11,11,6,4
23,1756,0,16.9448,21.6287,3,3,58,58,0.260847,3.83246,4,10,9,5,3
24,1688,0,15.019,19.2393,3,3,61,61,0.220624,3.31715,4,9,8,4,2
25,1594,0,13.4391,17.3118,3,3,62,62,0.186238,2.87882,3,8,7,3,2
26,1428,0,11.6989,15.2717,3,3,51,51,0.141676,2.25985,3,7,6,2,1
27,1314,0,9.74353,12.9269,3,3,46,46,0.108843,1.78512,2,6,4,1,1
28,1166,0,8.51286,11.2676,3,3,33,33,0.0851639,1.47843,2,6,4,1,1
29,1022,0,7.27299,9.7544,3,3,29,29,0.0615289,1.10488,1,5,3,0,0
30,914,10,5.64159,7.66814,3,3,24,24,0.040183,0.769549,1,3,2,0,0
31,732,7,5.32138,7.20828,3,3,22,22,0.032376,0.670221,1,4,2,0,0
32,540,3,4.90503,6.6648,3,3,21,21,0.021114,0.462537,1,3,2,0,0
33,450,10,4.71136,6.46364,3,3,20,20,0.0163455,0.365187,1,3,1,0,0
34,332,5,5.12844,7.00306,3,3,20,20,0.0142053,0.317232,1,4,2,0,0
35,212,3,4.55502,6.07656,3,3,15,15,0.0075983,0.183058,0,4,1,0,0
36,144,6,4.48551,6.11594,3,3,10,10,0.0046889,0.115302,0,3,1,0,0
37,84,3,3.41975,4.62963,3,3,5,5,0.0019075,0.0494717,1,2,1,0,0
38,54,13,3,4,3,3,3,4,0.0008405,0.0265309,0,2,1,0,0
39,10,2,3,4,3,3,3,4,0.0001622,0.005453,0,3,1,0,0
