depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,175,199,175,199,175,199,0.0071621,0.0881487,0,175,144,120,120
1,2,0,151,175.5,138,160,164,164,0.0073592,0.0669399,61,92,125,100,62
2,4,0,131.25,154.5,122,130,138,142,0.0103301,0.0950091,56,71,105,82,45
3,8,0,114.5,136.5,108,108,121,133,0.0173497,0.164456,47,63,90,68,38
4,16,0,102.688,123.562,85,85,113,123,0.0219345,0.24257,40,57,79,59,33
5,32,0,94.0938,113.531,78,78,111,137,0.03861,0.440254,35,55,71,51,30
6,64,0,83.7188,102.375,67,67,107,117,0.0633294,0.731307,31,48,62,43,25
7,128,0,77.1406,95.0859,61,61,105,105,0.111862,1.3554,27,46,56,38,23
8,256,0,69.375,86.4648,51,51,101,101,0.191775,2.33301,24,41,49,32,20
9,512,0,63.2422,79.3789,43,43,97,97,0.344322,4.26823,21,38,44,28,18
10,1024,0,57.6045,72.8887,39,39,94,94,0.621592,7.79073,18,35,40,24,16
11,2030,0,52.9532,67.369,33,33,81,81,1.11521,14.2543,16,33,36,21,14
12,3894,0,49.2786,62.9461,25,25,86,86,1.97726,25.8726,15,31,33,19,13
13,6838,0,46.1101,59.0347,17,19,84,84,3.25183,43.1462,13,29,31,18,12
14,11706,0,42.9719,55.0537,3,4,84,84,5.17262,69.9178,12,27,28,16,11
15,17108,0,39.8408,51.1088,3,3,77,77,6.99111,96.0831,11,25,26,15,10
16,21914,0,36.3004,46.7031,3,3,76,76,8.13666,113.751,10,23,23,13,9
17,23872,0,32.2117,41.557,3,3,76,76,7.8632,112.701,9,21,20,11,8
18,22216,0,28.5196,36.8208,3,3,72,72,6.7074,93.9603,7,19,18,9,7
19,14506,0,24.9911,32.1579,3,3,73,73,3.60076,54.14,6,16,15,8,6
20,9934,0,21.8352,28.0699,3,3,72,72,2.14339,34.1887,5,15,13,7,5
21,5948,0,19.8129,25.418,3,3,70,70,1.15423,19.1875,5,13,12,6,5
22,3784,0,17.4049,22.3346,3,3,67,67,0.628952,10.9885,4,12,10,5,4
23,2600,0,13.2662,17.1642,3,3,55,55,0.313135,5.50051,3,9,7,3,2
24,1704,0,11.2177,14.5235,3,3,45,45,0.159827,2.9995,2,7,5,2,1
25,1322,0,9.82678,12.9145,3,3,37,37,0.107526,2.02159,2,6,4,1,1
26,1160,0,8.7,11.7302,3,3,31,31,0.0794585,1.65642,2,5,4,1,0
27,828,1,7.43531,10.1149,3,3,29,29,0.0477245,1.00982,1,5,3,0,0
28,740,2,6.8916,9.36043,3,3,23,23,0.0398463,0.858796,1,4,3,0,0
29,688,2,6.36297,8.69679,3,3,23,23,0.0330815,0.757262,1,4,2,0,0
30,610,1,6.21511,8.62233,3,3,24,24,0.0319723,0.745977,1,4,2,0,0
31,508,4,5.74405,7.98016,3,3,23,23,0.0220871,0.52175,1,4,2,0,0
32,450,27,5.08511,7.0591,3,3,16,16,0.0152069,0.393375,1,3,2,0,0
33,388,24,4.89286,6.7967,3,3,10,10,0.0139931,0.345367,1,4,1,0,0
34,284,23,4.6092,6.40613,3,3,8,8,0.0092078,0.253763,1,3,1,0,0
35,182,18,4.57317,6.35976,3,3,7,7,0.0056352,0.154691,0,3,1,0,0
36,116,23,3.45161,4.67742,3,3,7,7,0.0020438,0.066503,0,2,1,0,0
37,84,14,3.8,5.2,3,3,7,7,0.001963,0.0617995,0,3,1,0,0
38,26,11,4.46667,6.2,3,3,5,7,0.000481,0.0160744,0,4,1,0,0
39,4,1,3,4,3,3,3,4,6.19e-05,0.0022389,0,3,1,0,0
40,2,1,3,4,3,4,3,4,2.03e-05,0.0010036,0,3,1,0,0
