depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,41,53,41,53,41,53,0.0006569,0.0136019,0,41,28
1,2,0,54,128,33,33,75,86,0.0014622,0.0208314,12,32,40
2,4,0,62,284,26,26,91,95,0.0030815,0.0435055,14,34,46
3,8,1,49.625,462,31,31,106,110,0.0051047,0.0680111,17,33,41
4,14,1,41.0714,664,12,12,95,111,0.0087422,0.115503,9,30,30
5,26,5,30.9615,939,9,9,104,119,0.0115444,0.172415,8,28,26
6,42,11,26.9286,1331,10,10,105,121,0.0108823,0.176613,11,20,24
7,62,16,22.6935,1701,3,3,103,120,0.0134588,0.208616,10,15,20
8,88,24,21.1705,2254,3,3,111,131,0.0198863,0.316383,7,18,19
9,124,45,16.6774,2529,5,5,115,137,0.0224996,0.35346,7,15,17
10,132,50,17.2348,2741,7,7,120,142,0.0282967,0.417686,7,18,18
11,154,55,16.6494,3124,3,3,118,139,0.0285877,0.422993,8,15,16
12,176,66,16.1193,3459,3,3,116,123,0.0345834,0.507384,7,16,16
13,202,67,15.9554,3950,3,3,108,108,0.038309,0.543221,7,14,15
14,248,83,15.4556,4731,3,3,114,114,0.0486409,0.695082,5,15,14
15,294,104,13.9184,5091,3,3,88,88,0.051935,0.707635,5,14,13
16,324,106,14.0185,5703,3,3,93,93,0.0564573,0.769247,5,13,12
17,380,133,13.3474,6346,3,3,76,76,0.0666277,0.923687,5,14,12
18,412,150,13.2961,6837,3,3,78,78,0.0711334,0.972733,5,13,12
19,434,145,13.6982,7462,3,3,84,84,0.0770459,1.06209,5,13,12
20,496,166,13.5907,8492,3,3,76,76,0.0853897,1.16192,5,13,12
21,472,161,12.6504,7523,3,3,69,69,0.0760934,1.03785,5,12,11
22,402,153,11.005,5609,3,3,71,71,0.0531763,0.739832,5,11,10
23,348,140,10.0776,4482,3,3,86,86,0.0411389,0.56314,5,10,9
24,262,97,9.57252,3243,3,3,65,65,0.029801,0.405444,4,9,8
25,234,82,8.87179,2713,3,3,44,44,0.0235922,0.324331,4,8,7
26,198,74,8.18687,2120,3,3,44,44,0.0174431,0.252143,3,7,7
27,166,60,8.40964,1823,3,3,35,35,0.0174295,0.233551,3,8,7
28,124,44,7.51613,1247,3,3,38,38,0.0104733,0.153109,3,7,6
29,86,27,6.81395,800,3,3,35,35,0.0061022,0.0890841,2,6,5
30,72,21,6.65278,661,3,3,29,29,0.0052964,0.0761403,2,6,4
31,46,13,5.97826,381,3,3,26,26,0.0029045,0.0481758,2,5,4
32,30,10,5.73333,236,3,3,19,19,0.0016156,0.0266607,3,5,4
33,16,3,6.0625,136,5,5,13,17,0.000862,0.0126463,2,4,3
34,10,2,4.9,69,3,3,10,10,0.0004787,0.0081196,1,4,2
35,4,1,5.75,32,5,5,11,11,0.000167,0.0026633,2,3,3
36,2,0,3,8,3,3,3,4,2.06e-05,0.000687,2,1,1
