depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,96,121,96,121,96,121,0.0041591,0.0318413,0,96,46
1,2,0,84,211,56,56,112,138,0.0084714,0.0366535,9,54,38
2,4,0,85.75,421,43,43,131,160,0.0146018,0.0740924,11,49,38
3,8,0,93.625,927,41,41,195,233,0.0341834,0.15124,14,52,41
4,16,0,97.5625,1938,28,28,213,256,0.0594439,0.26607,14,55,44
5,32,5,93.125,3732,21,21,229,257,0.143708,0.589214,17,66,51
6,54,4,104.537,7027,17,17,308,308,0.241432,0.981181,17,67,52
7,100,11,101.03,12459,16,16,356,356,0.498216,1.91853,19,66,52
8,178,13,98.9775,21878,11,11,383,383,0.976889,3.69022,17,67,49
9,330,43,90.297,37008,7,7,392,427,1.602,6.12358,16,64,48
10,572,97,81.7028,57819,4,4,408,470,2.40798,9.2402,15,64,44
11,948,201,74.5717,86865,4,4,480,480,3.13372,13.024,14,64,42
12,1456,298,71.3255,127028,4,4,532,532,4.57479,18.8958,14,60,39
13,2218,545,65.2583,175826,4,4,483,483,6.54965,26.7944,13,59,37
14,3128,818,61.4485,231710,4,4,515,515,8.25625,34.4917,13,57,35
15,4120,1096,57.1493,282362,4,4,537,537,9.82214,41.3345,13,52,33
16,5056,1460,52.7021,318056,4,4,441,441,10.7401,46.0643,12,49,31
17,5748,1708,48.7679,333289,4,4,493,493,10.8913,50.7877,12,45,28
18,5922,1884,43.5721,305372,4,4,401,401,9.45813,50.0648,12,40,25
19,5968,1978,39.2398,276791,4,4,349,349,8.16901,46.6938,11,37,23
20,5758,1985,33.8251,229979,4,4,345,345,6.20323,36.8787,10,31,19
21,5066,1892,27.8683,166771,4,4,265,265,3.98539,24.5027,9,25,16
22,4562,1774,23.3349,125954,4,4,253,253,2.65216,17.0469,8,21,13
23,4082,1633,19.2268,93329,4,4,174,174,1.68522,11.4255,7,17,11
24,3466,1468,15.4106,64271,4,4,171,171,0.998519,7.32269,6,13,8
25,3060,1311,12.9245,48072,4,4,127,127,0.650115,5.23087,5,11,7
26,2466,1074,10.2064,31110,4,4,93,93,0.352656,3.27063,4,9,5
27,2000,833,8.2165,20614,4,4,73,73,0.208453,2.15749,3,7,4
28,1632,628,6.81189,14118,4,4,48,48,0.118521,1.44573,3,5,3
29,1266,447,5.5387,8972,4,4,37,37,0.0625401,0.906632,2,4,2
30,870,282,4.68966,5193,4,4,24,24,0.0329076,0.550591,2,3,1
31,460,140,4.15217,2435,4,4,20,20,0.0126867,0.252797,2,3,1
32,204,55,3.65196,942,4,4,11,11,0.0043431,0.0953626,2,2,1
33,60,13,3.95,298,4,4,11,11,0.0011697,0.0288707,2,2,1
34,14,3,3.42857,60,4,4,8,10,0.0002302,0.0052911,2,2,1
35,2,0,4,10,4,4,4,5,3.32e-05,0.0007859,2,2,1
