depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,17,24,17,24,17,24,0.0002873,0.0108102,0,17,9,2,2
1,2,1,17,24,17,24,17,24,0.0006381,0.0114356,0,17,9,2,2
2,2,0,15.5,22,14,17,17,20,0.0006824,0.0110422,0,15,8,1,1
3,4,0,15,21.25,14,14,17,20,0.0012211,0.0195656,0,15,7,1,1
4,8,0,14.375,20.375,12,12,17,17,0.0022377,0.0402538,0,14,7,1,1
5,16,0,13.4375,19.25,12,12,17,17,0.004389,0.0735018,0,13,6,0,0
6,32,0,12.1875,17.5312,9,9,17,17,0.0071486,0.119312,1,11,5,0,0
7,64,0,10.9062,15.6406,7,7,17,17,0.0099892,0.184897,1,10,5,0,0
8,124,0,9.70161,13.8871,5,5,17,17,0.0152028,0.277067,1,8,4,0,0
9,86,0,8.95349,12.8256,3,3,16,16,0.0087672,0.166812,1,7,4,0,0
10,20,0,7.25,10.35,3,3,13,13,0.0012946,0.0280201,1,5,3,0,0
11,12,0,5.83333,8.25,5,5,9,9,0.0003014,0.0080431,2,2,2,0,0
12,22,3,5.63158,7.94737,5,5,9,9,0.0003645,0.0113402,1,1,2,0,0
13,32,0,5.25,7.375,5,5,7,7,0.0007919,0.0249546,1,1,2,0,0
14,48,1,5.17021,7.25532,5,5,7,7,0.0007707,0.0277709,1,1,2,0,0
15,84,0,4.7619,6.64286,3,3,7,7,0.0012557,0.0446765,1,1,1,0,0
16,112,0,4.10714,5.66071,3,3,7,7,0.0015842,0.0537037,1,1,1,0,0
17,66,0,3.93939,5.40909,3,3,7,7,0.0009329,0.0312486,1,1,1,0,0
18,52,0,3.61538,4.92308,3,3,5,5,0.0006623,0.0227408,1,1,1,0,0
19,22,0,3.72727,5.09091,3,3,5,7,0.0002623,0.0092422,2,1,1,0,0
20,10,0,4,5.5,3,3,5,5,0.0001335,0.0046024,2,1,1,0,0
21,6,0,4,5.5,3,3,5,5,7.54e-05,0.0027249,2,1,1,0,0
22,4,0,3.5,4.75,3,3,5,5,5.05e-05,0.0016404,2,1,1,0,0
23,2,0,3,4,3,3,3,4,2.18e-05,0.0007823,2,1,1,0,0
