depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,12,17,12,17,12,17,0.0002113,0.0095306,0,12,6
1,2,0,17,23,15,15,19,25,0.0005782,0.0119629,1,13,9
2,4,0,15.25,20.25,3,3,22,22,0.0009356,0.0149227,2,9,8
3,8,3,15.2,20.4,5,5,25,25,0.0012233,0.0182449,3,8,8
4,10,3,16.5714,22.4286,5,5,22,27,0.0021901,0.0312996,4,10,8
5,14,1,15.3846,21,3,3,30,32,0.004098,0.0587036,2,10,7
6,26,6,14.3,19.4,3,3,27,27,0.0043953,0.0682081,3,10,7
7,40,13,13.1481,17.9259,5,5,28,28,0.0065316,0.0921976,2,9,7
8,54,13,11.8537,16.2439,3,3,28,28,0.0068936,0.114205,2,8,6
9,82,24,10.8103,14.931,3,3,31,31,0.0073532,0.120411,1,8,5
10,98,29,10.2754,14.2174,3,3,24,24,0.0085907,0.14025,2,7,5
11,96,27,9.6087,13.3333,3,3,23,23,0.0095538,0.166656,2,7,4
12,94,26,8.66176,11.9706,3,3,22,22,0.0069554,0.116142,1,6,4
13,32,9,8.82609,12.3478,3,4,16,16,0.0021507,0.03798,1,6,4
14,30,12,5.83333,8.05556,3,3,14,14,0.0006991,0.0155408,2,3,2
15,20,5,4.73333,6.53333,3,3,7,7,0.0005444,0.0134966,1,3,1
16,10,5,5,7,3,4,7,7,0.0001552,0.0039176,1,3,2
17,8,2,4,5.5,3,3,7,10,0.0002197,0.0043944,0,2,1
18,4,2,4,5.5,3,4,5,5,5.82e-05,0.0018599,0,3,1
19,2,1,7,10,7,10,7,10,5.61e-05,0.0020134,0,6,3
