depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,734,853,734,853,734,853,0.421587,0.598452,0,734,248,53,53,0
1,2,0,706,843,623,623,789,978,0.940958,1.16346,88,438,261,67,43,0
2,4,0,700,834,519,519,848,1054,1.74698,2.19946,67,436,259,61,30,0
3,8,0,688,780.375,359,359,1032,1263,2.8522,3.57042,91,343,236,67,32,0
4,16,2,681,765.786,162,162,1337,1337,5.54095,6.82082,89,337,236,75,38,0
5,28,2,653.269,717.154,85,85,2219,2423,12.9638,15.7608,74,409,231,89,59,0
6,52,9,508.86,552.209,61,61,2536,2854,11.6089,14.5335,82,270,177,69,34,0
7,84,13,416.31,443.324,37,37,2349,2686,19.2433,23.7053,58,257,138,52,33,0
8,142,38,339.404,358.692,5,5,1752,1966,19.3437,24.3573,50,202,107,36,19,0
9,200,51,291.611,305.537,5,5,1653,1906,20.4981,26.0866,43,171,88,27,15,0
10,288,79,239.038,248.416,5,5,1250,1466,20.0267,26.3878,33,143,69,20,12,0
11,400,130,213.881,219.515,5,5,1046,1274,22.5365,30.202,28,136,60,17,11,0
12,502,177,198.502,205.283,5,5,973,1097,21.4515,29.4325,27,117,55,14,8,0
13,594,223,181.164,187.623,5,5,736,745,20.6112,29.1189,27,105,49,12,7,0
14,680,241,157.749,164.194,5,5,682,682,19.2081,27.9822,23,92,42,8,5,0
15,772,290,140.664,145.674,5,5,631,631,15.819,24.1089,21,80,36,6,4,0
16,868,329,125.377,129.92,5,5,582,582,15.1301,23.7665,18,73,32,5,3,0
17,966,362,107.611,111.439,5,5,550,550,12.8303,20.8049,16,61,27,4,2,0
18,1058,428,93.4873,98.0746,5,5,448,448,10.5085,17.629,14,53,23,3,2,0
19,1120,463,80.2146,85.1629,5,5,422,422,8.26209,14.6467,12,45,19,2,1,0
20,1166,486,69.4941,73.9544,5,5,296,296,6.22616,11.9537,10,39,16,1,0,0
21,1214,517,58.4993,62.4419,5,5,307,307,4.69265,9.45481,9,33,13,0,0,0
22,1224,544,50.1588,53.9956,5,5,276,276,3.46999,7.55428,7,28,11,0,0,0
23,1222,542,40.2882,44.3426,5,5,186,186,2.28995,5.4843,6,22,9,0,0,1
24,1186,507,32.0383,36.0059,5,5,138,138,1.34316,3.86829,5,17,7,0,0,1
25,1106,462,25.2034,28.9581,5,5,142,142,0.822938,2.67975,4,13,5,0,0,1
26,1036,402,19.6199,23.0047,5,5,114,114,0.59203,2.04709,3,10,4,0,0,1
27,930,310,15.3065,18.1484,5,5,102,102,0.389406,1.56408,3,8,3,0,0,1
28,794,237,12.2388,14.5368,5,5,84,84,0.207374,1.0218,2,6,2,0,0,1
29,566,170,10.3712,12.2449,5,5,61,61,0.0942293,0.588803,2,5,2,0,0,1
30,352,115,8.35021,9.99578,5,5,38,38,0.0343145,0.272988,2,4,1,0,0,1
31,174,42,7.16667,8.50758,5,5,19,19,0.0120738,0.114373,2,3,1,0,0,1
32,60,18,6.7619,7.88095,5,5,11,12,0.0029714,0.0358402,2,3,1,0,0,1
33,22,3,5,6,5,5,5,6,0.0006875,0.0098389,2,2,1,0,0,1
