depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,29,39,29,39,29,39,0.000717,0.0108622,0,29,10
1,2,1,14.5,39,29,39,29,39,0.0012514,0.0091304,0,29,10
2,2,0,28.5,77,24,32,33,33,0.0019205,0.0160424,0,28,10
3,4,0,24.75,133,20,20,34,34,0.0043326,0.0310967,3,24,9
4,8,0,21,224,13,13,34,34,0.0071959,0.048801,2,20,7
5,16,0,18.3125,388,8,10,31,31,0.0106523,0.0769579,1,17,6
6,28,0,15.8929,588,11,11,31,31,0.0126756,0.101355,1,14,5
7,20,0,9.7,250,7,7,16,16,0.0034374,0.0374155,0,7,2
8,22,0,7.86364,223,4,4,13,13,0.0022963,0.0289833,1,5,2
9,6,0,7,54,7,7,7,9,0.0003662,0.0048119,1,3,2
10,6,3,3.5,27,7,7,7,9,0,0.0009047,2,0,2
11,6,3,3.5,27,7,7,7,9,0,0.0008804,2,0,2
12,6,1,5.33333,41,4,4,7,9,0.0001695,0.0030172,1,2,1
13,6,1,5.33333,41,4,4,7,9,0.0001801,0.0034744,1,2,1
14,6,2,4.16667,32,4,4,7,9,4.7e-05,0.0016693,2,1,1
15,6,0,5.5,42,4,4,7,9,0.000155,0.0028123,1,2,1
16,6,0,5.5,42,4,4,7,9,0.0001284,0.0028896,2,2,1
17,6,0,5.66667,42,4,4,7,9,0.0001381,0.0030933,2,2,1
18,6,0,5.66667,42,4,4,7,9,0.0001362,0.0030274,2,2,1
19,6,0,5.66667,42,4,4,7,9,0.0001451,0.0031857,2,2,1
20,6,0,5.66667,42,4,4,7,9,0.0001429,0.0030716,2,2,1
21,6,0,5.66667,42,4,4,7,9,0.0001481,0.0030371,2,2,1
22,6,0,5.66667,42,4,4,7,9,0.0001417,0.0030339,2,2,1
23,6,0,5.66667,42,4,4,7,9,0.0001406,0.0030395,2,2,1
24,6,0,5.66667,42,4,4,7,9,0.0001579,0.003315,2,2,1
25,6,0,5.66667,42,4,4,7,9,0.0001674,0.0033855,2,2,1
26,4,0,5.75,28,4,4,7,9,9.6e-05,0.0021587,2,2,1
27,4,0,5.75,28,4,4,7,9,0.0001098,0.0021708,2,2,1
28,2,0,5.5,14,4,4,7,9,4.36e-05,0.0010467,2,2,1
29,2,0,5.5,14,4,4,7,9,4.81e-05,0.0010922,2,2,1
30,2,0,5.5,14,4,4,7,9,4.35e-05,0.0010848,2,2,1
31,2,0,5.5,14,4,4,7,9,4.09e-05,0.0010466,2,2,1
32,2,0,4,10,4,4,4,5,3.87e-05,0.000895,2,2,1
