depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,62,74,62,74,62,74,0.0038264,0.0183672,0,62,15,0,0
1,2,0,41.5,47.5,36,36,47,56,0.0034669,0.0197891,0,41,9,0,0
2,4,0,27.75,32.25,13,16,38,38,0.0033616,0.023534,0,27,6,0,0
3,8,0,17.75,20.5,5,6,27,27,0.0032383,0.0289145,0,17,3,0,0
4,12,0,13.5,14.9167,5,5,25,25,0.0029201,0.0327545,0,13,2,0,0
5,8,0,17,20,5,5,29,29,0.0043139,0.0269725,0,17,3,0,0
6,4,0,14,14.25,5,6,17,17,0.0013778,0.0116212,0,14,2,0,0
7,4,1,7.66667,9.33333,5,6,9,9,0.0001124,0.0038799,0,7,1,0,0
8,6,2,5,6,5,5,5,6,0,0.0044898,0,5,1,0,0
9,4,2,5,6,5,5,5,6,0,0.0036511,0,5,1,0,0
10,2,1,5,6,5,6,5,6,0,0.0008942,0,5,1,0,0
