depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,37,50,37,50,37,50,0.0010854,0.0147861,0,37,13,0,0,0
1,2,1,37,50,37,50,37,50,0.0015303,0.0118649,0,37,13,0,0,0
2,2,0,35.5,48,34,37,37,46,0.003029,0.0220566,0,35,12,0,0,0
3,4,0,34.25,46.25,32,32,37,46,0.0058005,0.047421,0,34,12,0,0,0
4,8,0,32.375,43.625,27,27,37,39,0.0111173,0.0930897,0,32,11,0,0,0
5,16,0,30.25,40.6875,19,19,37,37,0.0186118,0.16029,0,30,10,0,0,0
6,32,0,28.1562,37.8125,16,16,37,37,0.03383,0.281297,0,28,9,0,0,0
7,64,0,26.5156,35.5312,11,11,35,35,0.0673585,0.543391,0,26,9,0,0,0
8,128,0,24.5,32.7344,8,8,35,35,0.108243,0.951703,0,24,8,0,0,0
9,256,0,21.7969,28.9844,8,8,33,33,0.173645,1.6176,1,21,7,0,0,0
10,512,0,18.7734,24.8359,7,7,33,33,0.280768,2.74427,1,17,6,0,0,0
11,974,0,16.4887,21.7269,4,4,35,35,0.431918,4.43862,1,15,5,0,0,0
12,1072,0,14.8424,19.4207,4,4,35,35,0.369493,4.01995,1,12,4,0,0,2
13,1046,0,12.2715,15.9885,4,4,35,35,0.260915,3.12371,1,10,3,0,0,3
14,248,0,12.3306,16.0968,7,7,27,27,0.0375892,0.480165,1,6,3,0,0,3
15,318,100,12.6468,16.5229,7,7,27,27,0.0193059,0.289152,2,3,3,0,0,3
16,400,44,12.8427,16.7753,7,7,27,27,0.049955,0.641464,2,5,3,0,0,3
17,596,112,13.0723,17.0847,4,4,27,27,0.0599427,0.785786,2,4,4,0,0,4
18,832,196,13.1682,17.2091,4,4,27,27,0.0696759,0.950029,2,4,4,0,0,4
19,1062,156,13.1302,17.149,4,4,27,27,0.10942,1.4669,2,4,4,0,0,4
20,1398,216,13.1142,17.1184,4,4,27,27,0.139591,1.89347,2,4,4,0,0,4
21,1852,281,13.0617,17.0293,4,4,27,27,0.18308,2.4986,2,4,3,0,0,3
22,2250,257,12.6739,16.4992,4,4,27,27,0.222527,3.13393,2,4,3,0,0,3
23,2116,194,11.8725,15.4672,4,4,27,27,0.185692,2.81776,2,4,3,0,0,3
24,1812,145,10.4205,13.5135,4,4,18,18,0.127414,2.19371,2,3,3,0,0,3
25,1852,175,9.82707,12.715,4,4,18,18,0.113935,2.10893,2,3,2,0,0,2
26,1880,203,9.0799,11.7156,4,4,18,18,0.0987585,1.97738,2,3,2,0,0,2
27,1876,225,8.6063,11.0842,4,4,13,13,0.086503,1.85565,2,2,2,0,0,2
28,1784,192,8.17085,10.5019,4,4,13,13,0.0737496,1.70748,2,2,2,0,0,2
29,1526,125,7.81228,10.0385,4,4,13,13,0.060607,1.47161,2,2,2,0,0,2
30,1366,101,7.69486,9.88617,4,4,13,13,0.0529881,1.38755,2,2,2,0,0,2
31,1230,66,7.48969,9.62371,4,4,13,13,0.046532,1.19891,2,2,2,0,0,2
32,1118,44,7.24767,9.30261,4,4,13,13,0.0424106,1.11035,2,2,2,0,0,2
33,992,58,7.16809,9.19807,4,4,13,13,0.0359336,0.955654,2,2,2,0,0,2
34,862,65,6.92974,8.88457,4,4,13,13,0.0288632,0.789183,2,2,1,0,0,1
35,752,61,6.94645,8.90304,4,4,13,13,0.0235832,0.674947,2,2,1,0,0,1
36,654,47,6.83361,8.75453,4,4,10,10,0.0200278,0.583426,2,2,1,0,0,1
37,562,37,6.67238,8.54286,4,4,10,10,0.016285,0.498189,2,2,1,0,0,1
38,454,20,6.3871,8.17051,4,4,10,10,0.0133542,0.39583,2,2,1,0,0,1
39,352,14,6.49704,8.31361,4,4,10,10,0.0104672,0.323493,2,2,1,0,0,1
40,292,13,6.26523,8.01075,4,4,10,10,0.0080204,0.252013,2,2,1,0,0,1
41,216,5,6.28436,8.04265,4,4,10,10,0.0060433,0.195128,2,2,1,0,0,1
42,174,4,5.77647,7.36471,4,4,10,10,0.0045038,0.136779,2,2,1,0,0,1
43,110,5,6.10476,7.8,4,4,10,10,0.002657,0.0953248,2,1,1,0,0,1
44,80,2,5.62821,7.16667,4,4,8,8,0.0019208,0.0617112,2,1,1,0,0,1
45,58,1,5.63158,7.17544,4,4,7,9,0.0013526,0.044325,2,1,1,0,0,1
46,32,1,5.54839,7.06452,4,4,7,7,0.0007205,0.0227175,2,1,1,0,0,1
47,22,0,5.63636,7.18182,4,4,7,7,0.0005285,0.0174312,2,2,1,0,0,1
48,16,0,4.75,6,4,4,7,7,0.0003601,0.0101512,2,2,1,0,0,1
49,8,0,4.75,6,4,4,7,7,0.0001898,0.0054806,2,2,1,0,0,1
50,2,0,5.5,7,4,4,7,9,4.97e-05,0.0017841,2,2,1,0,0,1
51,2,0,5.5,7,4,4,7,9,4.06e-05,0.0015655,2,2,1,0,0,1
52,2,0,7,9,7,7,7,9,4.77e-05,0.0020215,2,2,2,0,0,2
53,2,0,4,5,4,4,4,5,3.86e-05,0.0010488,2,2,1,0,0,1
