depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,1089,520,1089,520,1089,520,0.192328,0.841729,0,1089,317
1,2,0,807.5,860,690,348,925,925,0.309627,0.940693,119,609,245
2,4,0,664.75,1589,493,273,804,804,0.401516,1.32021,105,477,219
3,8,0,473.25,2628,207,167,744,744,0.460417,1.58607,100,292,173
4,16,0,385.125,4645,133,133,745,745,0.637338,2.37567,85,224,147
5,32,10,244,6023,133,118,701,701,0.428951,1.6852,107,111,138
6,44,6,272.545,9935,133,118,695,695,1.22296,4.64594,79,167,131
7,76,14,230.592,15375,120,118,677,677,1.46746,5.41446,80,131,126
8,124,26,195.129,22137,78,78,624,624,1.72024,6.88408,79,105,113
9,194,51,162.495,29798,71,71,598,598,1.79163,7.48685,76,80,102
10,284,95,136.725,37664,49,49,533,533,1.85576,7.5065,77,61,97
11,372,119,129.051,47179,50,50,491,491,2.15221,9.01293,71,56,89
12,496,193,112.157,55163,50,50,502,502,1.92834,8.0476,73,41,86
13,592,237,102.785,60682,42,42,429,429,1.596,6.96361,71,30,80
14,696,234,101.21,70552,36,36,429,429,2.18297,10.073,60,35,70
15,894,277,93.679,84375,27,27,429,429,3.00613,13.7578,51,37,61
16,1172,399,81.5111,96708,24,24,407,407,2.98108,14.1046,46,30,54
17,1464,526,73.806,109938,18,18,367,367,3.1365,15.3574,43,27,50
18,1732,664,67.3903,119613,18,18,329,329,3.20382,15.4237,41,22,47
19,2004,784,63.2545,130587,12,12,310,310,3.01315,14.8603,39,19,45
20,2238,856,58.2958,135182,12,12,277,277,2.48188,13.532,36,16,40
21,2500,814,56.484,146751,12,12,257,257,3.50551,18.7477,31,19,35
22,3008,888,51.5628,161843,11,11,242,242,4.24022,23.3942,26,19,30
23,3692,1256,43.5886,168950,8,8,225,225,5.31964,29.9424,24,14,26
24,4374,1577,38.4337,177922,7,7,199,199,6.51537,36.8992,21,13,23
25,5004,1819,34.8257,185782,4,4,180,180,6.99848,40.4292,19,12,21
26,5716,2169,30.3597,185793,7,7,151,151,4.27489,31.6659,17,8,18
27,6290,1914,29.0676,196519,7,7,130,130,6.902,48.565,13,10,15
28,7418,2387,24.6149,197300,4,4,119,119,5.49441,47.1159,11,8,12
29,8450,3167,20.8289,191081,4,4,105,105,2.94723,30.8595,10,5,11
30,9056,3309,19.2847,190609,4,4,91,91,1.56998,18.3224,9,6,10
31,9952,3344,16.9556,186641,4,4,76,76,1.49534,20.4373,7,5,8
32,10788,4130,14.2452,171801,4,4,65,65,0.860212,14.8065,7,3,7
33,11258,3420,13.2965,169033,4,4,54,54,1.18728,19.4567,5,4,5
34,12308,4056,11.3767,159507,4,4,46,46,0.994012,19.5926,5,3,5
35,12936,4343,9.70455,146682,4,4,35,35,0.884719,19.3524,4,3,4
36,13672,5659,7.91398,127789,4,4,27,27,0.365048,12.7666,3,1,3
37,13966,4319,7.26507,123898,4,4,20,20,0.561783,19.1507,3,2,2
38,13330,5274,5.98012,98270,4,4,17,17,0.236626,13.3451,2,1,2
39,13130,3431,5.43983,89243,4,4,12,12,0.37508,18.5635,2,2,1
40,12448,4872,4.05656,63500,4,4,8,9,0.0871319,8.12774,2,0,1
41,10428,0,4,52140,4,4,4,5,0.234348,5.84427,2,2,1
