depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,365,485,365,485,365,485,0.0322427,0.135905,0,365,218,94,94
1,2,0,305,399,299,311,311,389,0.0501956,0.149089,92,196,172,75,49
2,4,0,236.75,316,217,230,259,282,0.0513805,0.167959,74,133,124,43,22
3,8,0,213.75,284.375,176,193,254,254,0.0920369,0.347164,56,138,115,43,28
4,16,0,181.062,241.188,120,151,215,215,0.135375,0.5182,52,112,91,29,18
5,32,0,153.188,206.594,81,99,193,193,0.204385,0.794836,41,92,75,20,12
6,64,0,128.375,173.531,48,56,174,174,0.318899,1.36837,32,78,61,15,10
7,128,0,109.938,148.781,24,24,156,156,0.528788,2.40063,26,69,51,12,8
8,256,0,86.9297,118.277,4,4,134,134,0.794309,3.66414,21,53,39,7,4
9,496,0,68.5423,92.619,4,4,138,138,1.10329,5.09736,16,42,29,4,3
10,874,0,52.8947,71.3227,4,4,115,115,1.3776,6.84328,11,33,21,2,1
11,900,1,39.2147,52.7319,4,4,95,95,0.967012,5.23774,8,25,15,1,0
12,852,6,29.1407,38.7139,4,4,61,61,0.572222,3.49407,5,18,10,0,0
13,768,14,22.0358,29.0252,4,4,60,60,0.34483,2.33389,4,14,7,0,0
14,796,10,17.0534,22.2837,4,4,36,36,0.261988,1.94836,3,11,5,0,0
15,746,24,12.6316,16.1814,4,4,24,24,0.153274,1.31901,2,8,3,0,0
16,642,46,8.89597,11.4312,4,4,18,18,0.0835563,0.834796,1,6,2,0,0
17,420,25,6.41266,8.20759,4,4,14,14,0.0322758,0.410016,1,4,1,0,0
18,264,8,5.52344,7.03125,4,4,7,7,0.0148164,0.236359,1,4,1,0,0
19,212,12,4,5,4,4,4,5,0.00663,0.118432,1,2,1,0,0
20,176,88,4,5,4,4,4,5,0.0033924,0.080638,0,4,1,0,0
