depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,260,354,260,354,260,354,0.0215776,0.0896781,0,260,143
1,2,0,220.5,595,217,224,224,292,0.0315279,0.13918,0,220,117
2,4,0,183,991,155,155,225,225,0.0360134,0.184352,0,183,88
3,8,0,154.25,1716,95,134,195,195,0.0532005,0.289649,0,154,73
4,16,0,135.812,3000,62,73,188,188,0.0905831,0.502442,0,135,64
5,32,0,112.531,4921,37,47,166,166,0.133816,0.800707,0,112,51
6,64,0,94.6875,8261,4,5,148,148,0.211408,1.32069,0,94,41
7,124,0,80.7177,13481,4,4,147,147,0.347272,2.21124,0,80,34
8,200,0,62.235,16648,4,4,122,122,0.358567,2.52949,0,62,24
9,270,0,46.4185,16722,4,4,94,94,0.332103,2.68858,0,46,17
10,332,0,35.2771,15742,4,4,80,80,0.272956,2.58564,0,35,12
11,382,0,26.2644,13346,4,4,57,57,0.208492,2.17954,0,26,9
12,370,0,21.4378,10498,4,4,42,42,0.154526,1.68571,0,21,7
13,324,1,16.0123,6758,4,4,29,29,0.076273,0.955193,0,16,5
14,298,4,11.3591,4347,4,4,23,23,0.0389014,0.617559,0,11,3
15,232,9,8.92672,2680,4,4,21,21,0.0196605,0.3816,0,9,2
16,182,13,7.75275,1810,4,4,16,16,0.0113971,0.26852,0,8,2
17,152,23,5.15132,996,4,4,10,10,0.003203,0.140764,0,6,1
18,142,21,3.57746,637,4,4,7,7,0.0002975,0.0860037,0,4,1
19,116,31,2.93103,425,4,4,4,5,0,0.0590097,0,4,1
20,8,4,2,20,4,4,4,5,0,0.0029034,0,4,1
