depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,267,300,267,300,267,300,0.0081508,0.106589,0,267,226,193,193,0
1,2,0,223,258.5,220,220,226,260,0.0079706,0.0849428,93,143,187,152,96,0
2,4,0,210,242.75,200,200,226,260,0.0100237,0.136525,84,121,174,141,79,0
3,8,0,186.25,218.5,177,177,210,243,0.0176363,0.239239,78,103,150,118,64,0
4,16,0,168,199.438,150,150,197,232,0.0325089,0.439375,68,92,132,101,57,0
5,32,0,156.125,186.031,130,130,185,219,0.0605151,0.832458,60,87,122,92,53,0
6,62,0,143.161,171.5,112,112,181,216,0.113721,1.35343,55,79,110,82,46,0
7,122,0,131.221,159.098,90,90,171,193,0.179074,2.28681,49,73,100,72,41,0
8,226,0,121.19,147.907,87,87,158,193,0.310915,3.93788,45,68,90,64,37,0
9,408,0,111.338,136.953,75,75,154,177,0.498498,7.16996,40,63,82,56,32,0
10,698,0,102.494,127.113,71,71,138,151,0.767925,12.2519,36,58,74,49,29,0
11,1112,0,94.6439,118.081,62,62,132,142,1.12692,18.1284,32,55,67,44,26,0
12,1698,0,86.8327,109.005,53,53,119,132,1.57716,23.3721,29,51,61,38,23,0
13,2432,0,81.7484,102.889,53,53,123,123,2.10582,31.8382,26,48,57,35,22,0
14,3356,0,77.0349,97.2628,47,47,116,116,2.7172,41.6098,24,46,53,33,20,0
15,4590,0,72.7959,92.1185,42,43,110,110,3.50888,54.4071,23,44,50,30,19,0
16,5974,0,69.3899,87.9809,25,25,110,110,4.35115,68.21,21,42,47,29,18,0
17,7520,0,65.7927,83.66,18,18,106,106,5.27895,82.8136,20,40,44,27,17,0
18,9384,0,62.356,79.5212,3,3,109,109,6.19922,99.6648,18,39,42,25,16,0
19,11362,0,59.205,75.6367,3,3,105,105,7.17016,112.472,17,37,40,23,15,0
20,13322,0,56.443,72.1818,3,3,106,106,8.0296,116.159,16,36,38,22,14,0
21,15114,0,53.6828,68.7817,3,3,113,113,8.65498,123.736,15,34,36,20,14,0
22,16768,0,51.7895,66.4333,3,3,110,110,9.33985,139.419,14,33,34,20,13,0
23,18084,0,49.8014,63.9574,3,3,111,111,9.95464,154.569,13,32,33,19,13,0
24,19144,0,47.6967,61.2259,3,3,105,105,10.0472,166.848,12,31,31,18,13,0
25,20012,0,45.137,57.8219,3,3,96,96,10.0887,184.008,11,30,30,17,12,0
26,20402,0,42.284,54.1323,3,3,95,95,9.5231,187.95,11,28,28,16,11,0
27,20336,0,39.4083,50.4661,3,3,93,93,8.83043,174.93,10,26,26,15,10,0
28,16160,0,36.9816,47.3384,3,3,87,87,6.93623,138.78,9,24,24,13,10,0
29,10654,0,34.0769,43.6171,3,3,87,87,3.87941,76.1068,8,22,22,12,9,0
30,7626,0,31.1516,39.8811,3,3,76,76,2.52938,52.5664,7,21,20,11,8,0
31,6828,0,28.5488,36.289,3,3,76,76,2.07676,44.4939,6,19,18,10,8,0
32,6344,0,23.8755,30.5695,3,3,71,71,1.52621,30.5773,6,16,15,8,6,0
33,4358,0,19.7616,25.1349,3,3,71,71,0.841834,16.8637,5,13,12,6,5,0
34,3192,2,18.3235,23.6329,3,3,65,65,0.542888,10.7982,5,11,11,5,3,0
35,2276,2,14.6486,18.9754,3,3,54,54,0.30574,6.1945,4,9,8,4,2,0
36,2010,9,12.6222,16.4718,3,3,49,49,0.222383,4.49837,3,7,7,3,2,0
37,1764,15,10.6295,13.821,3,3,38,38,0.154335,3.22158,3,6,5,2,1,0
38,1554,21,9.73712,12.683,3,3,31,31,0.117605,2.49923,2,5,4,1,1,0
39,1504,13,7.84977,10.4534,3,3,30,30,0.0886695,1.94459,2,4,3,1,0,0
40,1398,8,6.80288,9.20935,3,3,25,25,0.0754612,1.74701,1,4,3,0,0,0
41,1054,2,5.15019,7.09791,3,3,24,24,0.0402534,0.992938,1,3,2,0,0,0
42,914,4,4.60879,6.36044,3,3,21,21,0.0341625,0.916161,1,3,1,0,0,0
43,766,3,4.51376,6.16121,3,3,15,15,0.0277877,0.815684,2,3,1,0,0,0
44,566,16,3.81091,5.16545,3,3,14,14,0.0151978,0.509649,1,3,1,0,0,0
45,446,0,4.24888,5.86996,3,3,11,11,0.0141695,0.477161,0,3,1,0,0,0
46,302,4,4.5302,6.2953,3,3,7,7,0.0097053,0.309414,0,3,1,0,0,0
47,156,0,3.39744,4.59615,3,3,5,5,0.0034014,0.107787,1,2,1,0,0,0
48,98,0,3,4,3,3,3,4,0.0022003,0.075782,0,2,1,0,0,0
49,40,8,3,4,3,3,3,4,0.0006902,0.0271274,0,3,1,0,0,0
50,14,7,3,4,3,3,3,4,0.0001469,0.0091186,0,3,1,0,0,1
