depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,199,225,199,225,199,225,0.0296577,0.0704427,0,199,54
1,2,0,194.5,447,148,148,241,283,0.0648772,0.103857,19,94,53
2,4,0,165.5,749,83,83,268,321,0.0751523,0.134691,20,74,43
3,8,1,122.625,1135,74,74,300,369,0.150039,0.252484,16,72,38
4,14,2,99.4286,1558,31,31,272,272,0.334077,0.506563,12,72,29
5,24,6,68.4167,1834,21,21,247,247,0.219085,0.390626,11,50,23
6,36,10,55.5556,2198,17,17,211,211,0.281533,0.508639,9,48,18
7,52,12,54.1154,3123,9,9,180,180,0.321371,0.639075,7,43,17
8,80,19,50.1625,4427,5,5,210,210,0.49785,0.969843,6,41,15
9,122,40,37.7869,5149,5,5,171,171,0.463763,0.956894,6,32,13
10,160,36,35.5938,6324,5,5,181,181,0.539694,1.19178,4,29,10
11,240,65,27.75,7295,5,5,109,109,0.500188,1.23293,4,23,8
12,312,88,21.9327,7526,5,5,118,118,0.414608,1.16428,3,18,6
13,352,106,17.3466,6847,5,5,93,93,0.307691,0.969413,3,15,5
14,386,120,13.6192,5869,5,5,79,79,0.226832,0.804315,3,12,4
15,372,131,11.1102,4636,5,5,70,70,0.172465,0.637944,2,10,3
16,370,127,8.82703,3706,5,5,54,54,0.0933047,0.452688,3,8,2
17,292,104,6.4726,2205,5,5,32,32,0.03278,0.219858,2,5,2
18,176,60,5.30682,1108,5,5,19,19,0.0125428,0.108943,2,4,1
19,82,26,4.58537,453,5,5,11,11,0.00382781,0.0393378,2,3,1
20,28,10,3.21429,108,5,5,5,6,0.000812099,0.0097457,2,3,1
21,2,1,2.5,6,5,6,5,6,5.78e-05,0.0008501,0,5,1
