depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,182,91,182,91,182,91,0.0422862,0.0976442,0,182,23,29,29
1,2,0,103,61,67,67,139,76,0.0817434,0.125881,10,80,13,13,12
2,4,1,64.6667,45,63,43,67,67,0.0179047,0.0357926,8,24,8,2,1
3,6,2,47,35.25,19,19,64,64,0.0042112,0.0134582,6,9,6,1,0
4,8,0,23.75,21.125,11,11,45,45,0.0118652,0.0378012,5,13,3,0,0
5,16,3,16.3846,16,5,5,27,27,0.007824,0.0261245,3,6,2,0,0
6,24,10,16.4286,16.0714,5,5,27,27,0.0033553,0.012306,2,2,2,0,0
7,26,11,14.6,14.6667,5,5,27,27,0.0005163,0.0069564,2,1,2,0,0
8,28,10,11,12,11,11,11,12,0.0015302,0.0123518,2,2,2,0,0
9,36,16,9.8,10.8,5,5,11,12,0.0001887,0.006051,2,0,1,0,0
10,32,8,7,8,5,5,11,12,0.0006665,0.0103143,2,1,1,0,0
11,16,0,5,6,5,5,5,6,0.0007184,0.0081414,3,2,1,0,0
